subject,pdf_page,content_page,locator,point_name
MATH,0037,33,第二章 / 2.7（续）/ 零点所在区间、零点个数、含参零点,判断零点个数的三种方法
MATH,0037,33,第二章 / 2.7（续）/ 零点所在区间、零点个数、含参零点,"零点存在定理只能判断""存在""而不能判断""个数""的局限性"
MATH,0037,33,第二章 / 2.7（续）/ 零点所在区间、零点个数、含参零点,用单调性、奇偶性、周期性、对称性确定零点个数
MATH,0037,33,第二章 / 2.7（续）/ 零点所在区间、零点个数、含参零点,已知函数零点求参数的三种方法
MATH,0037,33,第二章 / 2.7（续）/ 零点所在区间、零点个数、含参零点,含参零点问题中分离参数法的原理
MATH,0038,34,第二章 / 2.8 函数的模型及应用,六种常见函数模型及其解析式
MATH,0038,34,第二章 / 2.8 函数的模型及应用,指数、对数、幂函数模型在增长速度上的比较
MATH,0038,34,第二章 / 2.8 函数的模型及应用,三类函数的图象变化趋势
MATH,0038,34,第二章 / 2.8 函数的模型及应用,三类函数值的大小关系
MATH,0038,34,第二章 / 2.8 函数的模型及应用,"""直线上升""""指数爆炸""""对数增长""的含义与增长量特征"
MATH,0038,34,第二章 / 2.8 函数的模型及应用,由增长特征选择合适函数模型的方法
MATH,0039,35,第二章 / 2.8（续）/ 函数模型的建立与应用,已知函数模型解决实际问题的三个关键
MATH,0039,35,第二章 / 2.8（续）/ 函数模型的建立与应用,用待定系数法确定函数模型中的参数
MATH,0039,35,第二章 / 2.8（续）/ 函数模型的建立与应用,解函数应用问题的四个步骤
MATH,0039,35,第二章 / 2.8（续）/ 函数模型的建立与应用,建模的实质
MATH,0039,35,第二章 / 2.8（续）/ 函数模型的建立与应用,还原环节的必要性
MATH,0039,35,第二章 / 2.8（续）/ 函数模型的建立与应用,常见实际问题与函数模型的对应
MATH,0041,37,第三章 / 3.1 导数的概念及运算,函数在某点处的导数的定义
MATH,0041,37,第三章 / 3.1 导数的概念及运算,导函数的定义
MATH,0041,37,第三章 / 3.1 导数的概念及运算,$f'(x)$ 与 $f'(x_0)$ 的区别与联系
MATH,0041,37,第三章 / 3.1 导数的概念及运算,导数的几何意义
MATH,0041,37,第三章 / 3.1 导数的概念及运算,切线方程 $y-y_0=f'(x_0)(x-x_0)$
MATH,0041,37,第三章 / 3.1 导数的概念及运算,导数的绝对值反映图象变化的快慢与切线的陡峭程度
MATH,0041,37,第三章 / 3.1 导数的概念及运算,八个基本初等函数的导数公式
MATH,0041,37,第三章 / 3.1 导数的概念及运算,导数的四则运算法则
MATH,0041,37,第三章 / 3.1 导数的概念及运算,复合函数的求导法则
MATH,0041,37,第三章 / 3.1 导数的概念及运算,函数倒数的导数与根式的导数公式
MATH,0042,38,第三章 / 3.1（续）/ 导数的运算、曲线的切线,求函数导数的原则（先化简解析式再求导）与抽象函数、复合函数的求导策略
MATH,0042,38,第三章 / 3.1（续）/ 导数的运算、曲线的切线,解决切线问题的三个等式
MATH,0042,38,第三章 / 3.1（续）/ 导数的运算、曲线的切线,"""在某点处的切线""与""过某点的切线""的区别与联系"
MATH,0042,38,第三章 / 3.1（续）/ 导数的运算、曲线的切线,"求""过某点""切线方程的四步法"
MATH,0042,38,第三章 / 3.1（续）/ 导数的运算、曲线的切线,求两曲线公切线的两种情形
MATH,0043,39,第三章 / 3.2 导数与函数的单调性、极值和最值,导数符号与函数单调性的对应关系
MATH,0043,39,第三章 / 3.2 导数与函数的单调性、极值和最值,极小值点与极小值的定义
MATH,0043,39,第三章 / 3.2 导数与函数的单调性、极值和最值,极大值点与极大值的定义
MATH,0043,39,第三章 / 3.2 导数与函数的单调性、极值和最值,极值与极值点的概念
MATH,0043,39,第三章 / 3.2 导数与函数的单调性、极值和最值,极值不唯一、极大值可能小于极小值
MATH,0043,39,第三章 / 3.2 导数与函数的单调性、极值和最值,导数为零的点不一定是极值点
MATH,0043,39,第三章 / 3.2 导数与函数的单调性、极值和最值,处处可导函数的极值点处导数必为零
MATH,0043,39,第三章 / 3.2 导数与函数的单调性、极值和最值,闭区间上连续函数必有最值，最值在极值点或端点处取得
MATH,0043,39,第三章 / 3.2 导数与函数的单调性、极值和最值,有极值未必有最值、有最值未必有极值
MATH,0043,39,第三章 / 3.2 导数与函数的单调性、极值和最值,极值不一定是最值，不在端点处的最值必是极值
MATH,0043,39,第三章 / 3.2 导数与函数的单调性、极值和最值,单调函数的最值取在区间端点
MATH,0044,40,第三章 / 3.2（续）/ 利用导数求单调区间,利用导数求函数单调区间的四个步骤
MATH,0044,40,第三章 / 3.2（续）/ 利用导数求单调区间,单调区间必须是定义域的子集
MATH,0044,40,第三章 / 3.2（续）/ 利用导数求单调区间,$f'(x)\ge0$ 且仅在有限个点为零时函数仍单调递增
MATH,0044,40,第三章 / 3.2（续）/ 利用导数求单调区间,"""函数在某区间上单调递增""与""函数的单调递增区间是某区间""的区别"
MATH,0044,40,第三章 / 3.2（续）/ 利用导数求单调区间,由 $y=f'(x)$ 的图象读取 $f(x)$ 的单调区间
MATH,0045,41,第三章 / 3.2（续）/ 含参函数单调性讨论、已知单调性求参数,讨论含参函数单调性的本质
MATH,0045,41,第三章 / 3.2（续）/ 含参函数单调性讨论、已知单调性求参数,含参单调性讨论的四个分类层次
MATH,0045,41,第三章 / 3.2（续）/ 含参函数单调性讨论、已知单调性求参数,已知单调性求参数范围的策略
MATH,0045,41,第三章 / 3.2（续）/ 含参函数单调性讨论、已知单调性求参数,单调性与导数符号的等价转化
MATH,0045,41,第三章 / 3.2（续）/ 含参函数单调性讨论、已知单调性求参数,"""单调递增""对应 $f'(x)\ge0$ 而非 $f'(x)>0$"
MATH,0046,42,第三章 / 3.2（续）/ 极值、最值问题的一般思路,解决函数极值问题的一般思路
MATH,0046,42,第三章 / 3.2（续）/ 极值、最值问题的一般思路,判断极值必须验证根两侧导数变号
MATH,0046,42,第三章 / 3.2（续）/ 极值、最值问题的一般思路,"求闭区间 $[a,b]$ 上最值的两步"
MATH,0046,42,第三章 / 3.2（续）/ 极值、最值问题的一般思路,开区间/无穷区间上最值的判断
MATH,0046,42,第三章 / 3.2（续）/ 极值、最值问题的一般思路,含参最值问题的分类讨论
MATH,0047,43,第三章 / 3.3 导数的综合应用 / 考点1 利用导数证明不等式,直接构造法证明不等式
MATH,0047,43,第三章 / 3.3 导数的综合应用 / 考点1 利用导数证明不等式,参变分离构造法
MATH,0047,43,第三章 / 3.3 导数的综合应用 / 考点1 利用导数证明不等式,构造双函数法
MATH,0047,43,第三章 / 3.3 导数的综合应用 / 考点1 利用导数证明不等式,凹凸反转法中两侧取最值的条件不必相同
MATH,0047,43,第三章 / 3.3 导数的综合应用 / 考点1 利用导数证明不等式,两个经典切线放缩不等式
MATH,0047,43,第三章 / 3.3 导数的综合应用 / 考点1 利用导数证明不等式,直接构造求导困难时改用双函数构造的判据
MATH,0048,44,第三章 / 3.3（续）/ 不等式恒（能）成立问题,不等式恒成立问题转化为最值的四种基本形式
MATH,0048,44,第三章 / 3.3（续）/ 不等式恒（能）成立问题,不等式能成立（有解）问题转化为最值的四种形式
MATH,0048,44,第三章 / 3.3（续）/ 不等式恒（能）成立问题,恒成立与能成立在最值取向上相反
MATH,0048,44,第三章 / 3.3（续）/ 不等式恒（能）成立问题,双变量恒（能）成立问题的四种量词组合与最值对应关系
MATH,0048,44,第三章 / 3.3（续）/ 不等式恒（能）成立问题,"全称量词对应""最不利""侧、存在量词对应""最有利""侧的记忆规则"
MATH,0048,44,第三章 / 3.3（续）/ 不等式恒（能）成立问题,利用导数解决不等式恒成立问题的四种转化策略
MATH,0049,45,第三章 / 3.3（续）/ 放缩公式、函数零点,指数型放缩公式
MATH,0049,45,第三章 / 3.3（续）/ 放缩公式、函数零点,对数型放缩公式
MATH,0049,45,第三章 / 3.3（续）/ 放缩公式、函数零点,二次加强型放缩（$\mathrm{e}^x\ge1+x+\frac{1}{2}x^2$（$x\ge0$）；$\mathrm{e}^x\le1+x+\frac{1}{2}x^2$（$x\le0$）；$\ln x\le\frac{1}{\mathrm{e}}x$）
MATH,0049,45,第三章 / 3.3（续）/ 放缩公式、函数零点,切线放缩的几何含义
MATH,0049,45,第三章 / 3.3（续）/ 放缩公式、函数零点,函数零点问题的三条解题思路
MATH,0050,46,第三章 / 3.3（续）/ 隐零点问题,隐零点的定义
MATH,0050,46,第三章 / 3.3（续）/ 隐零点问题,解决隐零点问题的六条基本思路
MATH,0050,46,第三章 / 3.3（续）/ 隐零点问题,隐零点问题中利用 $f'(x_0)=0$ 的恒等式变形并代入其他式子以消去超越项
MATH,0050,46,第三章 / 3.3（续）/ 隐零点问题,隐零点所在区间的估算方法
MATH,0050,46,第三章 / 3.3（续）/ 隐零点问题,把零点作为主变量、其他变量作为参变量的处理技巧
MATH,0051,47,第三章 / 高考热点 1 三次函数的性质综合,三次函数 $f(x)=ax^3+bx^2+cx+d$ 的导数 $f'(x)=3ax^2+2bx+c$ 与判别式 $\Delta=4(b^2-3ac)$
MATH,0051,47,第三章 / 高考热点 1 三次函数的性质综合,三次函数的单调区间与极值
MATH,0051,47,第三章 / 高考热点 1 三次函数的性质综合,三次函数极值点的个数特征
MATH,0051,47,第三章 / 高考热点 1 三次函数的性质综合,三次函数只有 2 个零点时必有一个零点与极值点重合
MATH,0051,47,第三章 / 高考热点 1 三次函数的性质综合,三次函数图象的中心对称性
MATH,0051,47,第三章 / 高考热点 1 三次函数的性质综合,三次函数图象的轴对称性与 $f'(x)$ 的最值点
MATH,0051,47,第三章 / 高考热点 1 三次函数的性质综合,一元三次方程根的个数判据
MATH,0052,48,第三章 / 高考热点 1（续）/ 三次函数的四类问题,三次函数四类问题的划分（图象与性质、极（最）值、零点、切线）
MATH,0052,48,第三章 / 高考热点 1（续）/ 三次函数的四类问题,三次函数中心对称性的应用
MATH,0052,48,第三章 / 高考热点 1（续）/ 三次函数的四类问题,三次函数两个极值点关于对称中心对称
MATH,0052,48,第三章 / 高考热点 1（续）/ 三次函数的四类问题,"""过某点作三条切线""与三次方程有三个实根的等价转化"
MATH,0052,48,第三章 / 高考热点 1（续）/ 三次函数的四类问题,三次函数零点个数的判据
MATH,0053,49,第三章 / 高考热点 2 导数中的构造问题 / 类型1 导数中原函数与导函数的混合构造,导数中构造函数解不等式的关键
MATH,0053,49,第三章 / 高考热点 2 导数中的构造问题 / 类型1 导数中原函数与导函数的混合构造,"十种常见""原函数与导函数混合结构""的构造函数对照表"
MATH,0053,49,第三章 / 高考热点 2 导数中的构造问题 / 类型1 导数中原函数与导函数的混合构造,$xf'(x)\pm nf(x)$ 型构造幂函数
MATH,0053,49,第三章 / 高考热点 2 导数中的构造问题 / 类型1 导数中原函数与导函数的混合构造,$f\pm f'$ 型构造指数函数
MATH,0053,49,第三章 / 高考热点 2 导数中的构造问题 / 类型1 导数中原函数与导函数的混合构造,含三角函数的构造
MATH,0053,49,第三章 / 高考热点 2 导数中的构造问题 / 类型1 导数中原函数与导函数的混合构造,$f'/f$ 型构造对数函数 $\ln f(x)$
MATH,0053,49,第三章 / 高考热点 2 导数中的构造问题 / 类型1 导数中原函数与导函数的混合构造,构造函数的核心思想
MATH,0053,49,第三章 / 高考热点 2 导数中的构造问题 / 类型1 导数中原函数与导函数的混合构造,构造问题按结合初等函数的四种角度划分
MATH,0054,50,第三章 / 高考热点 2（续）/ 类型2 导数中的指对同构问题,四个常见的指对同构模型
MATH,0054,50,第三章 / 高考热点 2（续）/ 类型2 导数中的指对同构问题,同构的核心原理
MATH,0054,50,第三章 / 高考热点 2（续）/ 类型2 导数中的指对同构问题,利用 $x\mathrm{e}^x=\mathrm{e}^{x+\ln x}$ 得到的不等式 $\mathrm{e}^{x+\ln x}\ge x+\ln x+1$ 与 $\ln(x\mathrm{e}^x)\le x\mathrm{e}^x-1$
MATH,0054,50,第三章 / 高考热点 2（续）/ 类型2 导数中的指对同构问题,凑常数、凑参数、凑变量的同构手法
MATH,0054,50,第三章 / 高考热点 2（续）/ 类型2 导数中的指对同构问题,三类典型的同构变形
MATH,0054,50,第三章 / 高考热点 2（续）/ 类型2 导数中的指对同构问题,用 $f(t)=t\mathrm{e}^t$ 或 $f(t)=t+\ln t$ 的单调性脱去函数符号
MATH,0054,50,第三章 / 高考热点 2（续）/ 类型2 导数中的指对同构问题,指对同构问题的三个角度
MATH,0056,52,第三章 / 高考热点 3（续）/ 根与系数关系代换、变量比值代换,根与系数关系代换的思路
MATH,0056,52,第三章 / 高考热点 3（续）/ 根与系数关系代换、变量比值代换,双变量问题的核心思想
MATH,0056,52,第三章 / 高考热点 3（续）/ 根与系数关系代换、变量比值代换,变量比值代换的方法
MATH,0056,52,第三章 / 高考热点 3（续）/ 根与系数关系代换、变量比值代换,令 $t=x_2/x_1$ 或 $x_1/x_2$ 把双变量函数化为关于 $t$ 的单变量函数
MATH,0056,52,第三章 / 高考热点 3（续）/ 根与系数关系代换、变量比值代换,比值代换中新元 $t$ 的取值范围要求
MATH,0056,52,第三章 / 高考热点 3（续）/ 根与系数关系代换、变量比值代换,通过对数平均不等式型结构 $\frac{x_1-x_2}{\ln x_1-\ln x_2}$ 的比值换元
MATH,0056,52,第三章 / 高考热点 3（续）/ 根与系数关系代换、变量比值代换,双变量问题四种类型的处理主线
MATH,0057,53,第三章 / 高考热点 3（续）/ 类型3 极值点偏移,极值点偏移的识别
MATH,0057,53,第三章 / 高考热点 3（续）/ 类型3 极值点偏移,极值点偏移问题的解题核心
MATH,0057,53,第三章 / 高考热点 3（续）/ 类型3 极值点偏移,"""把 $x_1$ 换成 $f$ 值相等的 $x_2$""的转化技巧"
MATH,0057,53,第三章 / 高考热点 3（续）/ 类型3 极值点偏移,两种常见构造形式
