subject,slug,material_slug,current_node_slug,suggested_node_slug,verdict,evidence,slice
MATH,方程组法-主要解决已知与-的方程-求解析式,math-mo-jiexishi-sifa-buchong,方程组法-主要解决已知与-的方程-求解析式,求函数解析式的常用方法,REBIND,§4.2-4 材料比节点宽（专题综述型不合格）｜正文原句「1. 待定系数法：已知函数类型时，设一般式后由恒等条件列方程求系数。」「4. 方程组法：条件含 $f(x)$ 与 $f(-x)$、$f(-x)$ 与 $f(x)$ 等两个式子时，用 $-x$ 代换得第二式联立消元。」——四种方法并列，方程组法只占第 4 条；目标节点已收 4 条同型《求函数解析式的常用方法／四种方法》（【函数解析式的常用求法】为近重复节点，旁车登记）。,slice-07
MATH,由图象确定y=Asin（ωx+φ）的解析式,ext-mat-aea9ac4cd1-015,由图象确定y=Asin（ωx+φ）的解析式,,KEEP,材料是节点的「由周期求 ω」面：「第二步：求 $\omega$。由 $T=\frac{2\pi}{\omega}$ 得 $\omega=\frac{2\pi}{T}$」，与节点别名「由图象的周期求角频率」同一面，其余步骤属读图定参数。｜材料正文原句（materials[20]）,slice-06
MATH,离散型随机变量的方差,ext-mat-ec95317cfd-002d,离散型随机变量的方差,,KEEP,材料首句即节点对象（随机变量的方差）：「方差：$D(X)=(x_1-E(X))^2p_1+\cdots+(x_n-E(X))^2p_n$，它衡量随机变量取值偏离期望的程度」，并给出性质 $D(aX+b)=a^2D(X)$ 与二项分布方差，全在节点边界内。｜材料正文原句（materials[27]）,slice-06
MATH,等比数列的常用性质,ext-mat-66cdd05410-007,等比数列的常用性质,,KEEP,正文“1. 下标和性质：若 $m+n=p+k$……则 $a_ma_n=a_pa_k$。特别地 $a_1a_n=a_2a_{n-1}=\cdots$；$a_n^2=a_{n-1}a_{n+1}$”＋“## 由它导出的结论”（等距抽取／运算／取对数／片段和）——与本节点 boundary（1）—（5）逐条对应。,slice-08
MATH,等比数列的常用性质,ext-mat-89e05e8765-002,等比数列的常用性质,等比数列前项和的常用性质,REBIND,正文“2. 项数奇偶的性质：若数列的项数为 2n，则偶数项之和与奇数项之和的比等于公比 q”“3. 前 n 项和的形式：等比数列 {an} 的前 n 项和可以写成 $S_n=Aq^n-A$（A≠0，q≠1）”——讲的是前 $n$ 项和（含前 $n$ 项积）的性质，本节点 boundary（下标和／等距抽取／运算／取对数）一条都框不住；「等比数列前项和的常用性质」boundary 正含奇偶项和与 $S_n$ 形式两条。,slice-08
MATH,等比数列的常用性质,ext-mat-89e05e8765-003,等比数列的常用性质,,KEEP,正文“1. 若数列 {an} 为等比数列，且 $m_1+m_2+\cdots+m_n=k_1+k_2+\cdots+k_n$，则 $a_{m_1}a_{m_2}\cdots a_{m_n}=a_{k_1}a_{k_2}\cdots a_{k_n}$”——即本节点 boundary（3）所列的“推广”。,slice-08
MATH,等比数列的常用性质,ext-mat-973c5acede-007b,等比数列的常用性质,,KEEP,正文“## 下标和性质　等比数列 $\{a_n\}$ 中，若 $m+n=p+q$（各下标均为正整数），则 $a_m\cdot a_n=a_p\cdot a_q$”——以本节点下标和性质为首要对象（中项性质为连带面）。,slice-08
MATH,等比数列的常用性质,ext-mat-9e21a7e47c-002b,等比数列的常用性质,,KEEP,正文“（1）若 ${a_n}$ 是等比数列，且 $m+n=p+q$，则 $a_m a_n=a_p a_q$……（2）……$a_k$、$a_{k+m}$、$a_{k+2m}$、…是等比数列，公比为 $q^m$。（3）若数列 ${a_n}$、${b_n}$ 是两个项数相同的等比数列，则……”——三条即本节点 boundary（3）（1）（2）。,slice-08
MATH,等比数列的常用性质,ext-mat-b30577bc40-001c,等比数列的常用性质,,KEEP,正文“1. **下标和性质**：若 $m+n=p+q$（$m$、$n$、$p$、$q\in\mathbf{N}^*$），则 $a_m\cdot a_n=a_p\cdot a_q$。”＋派生数列／间隔取项／连续项和积／取对数——六条中五条落在本节点 boundary（1）—（5）。,slice-08
MATH,等比数列的常用性质,ext-mat-b5910b42d5-003,等比数列的常用性质,,KEEP,正文“**性质**：等比数列 $\{a_n\}$ 中若 $m+n=p+q$（各项下标为正整数），则 $a_m\cdot a_n=a_p\cdot a_q$”，并由它化简出 $a_2=1$、$a_7=-2$——首句主语即本节点概念。,slice-08
MATH,等比数列的常用性质,ext-mat-b5910b42d5-004,等比数列的常用性质,,KEEP,正文“由 $a_5a_6+a_4a_7=18$ 及 $a_4a_7=a_5a_6$（下标和 $11=11$）得 $2a_5a_6=18$”“等比数列中与首末等距的两项之积都相等”——方法完全建立在本节点下标和性质上（对数为后续手段）。,slice-08
MATH,等比数列的常用性质,ext-mat-d1097fb408-003,等比数列的常用性质,,KEEP,正文“性质一（下标和）：若 $m+n=p+q$，则 $a_ma_n=a_pa_q$……性质二（等距离抽取）……性质三（线性组合）”——与本节点 boundary 逐条对应。,slice-08
MATH,等比数列的常用性质,ext-mat-d149ea2916-001b,等比数列的常用性质,,NONE,正文“通项公式 $a_n=a_1q^{n-1}$，推广形式 $a_n=a_mq^{n-m}$……前 $n$ 项和：当 $q\neq1$ 时 $S_n=\frac{a_1(1-q^n)}{1-q}$……单调性由首项与公比共同决定”——综述型，跨「等比数列的有关公式」（通项／求和）、本节点（下标和／衍生结论）与包内无归属的等比单调性，讲得比本节点宽，需人工拆分。,slice-08
MATH,等比数列的常用性质,ext-mat-d69c03597e-010,等比数列的常用性质,,KEEP,正文“## 下标和性质　在等比数列中，若 $m+n=p+q$，则 $a_ma_n=a_pa_q$。”＋有穷等比数列与首末等距两项之积相等——以本节点下标和性质为对象。,slice-08
MATH,等比数列的常用性质,ext-mat-efa31ffedb-003c,等比数列的常用性质,,KEEP,正文“第一，相隔等距离的项组成的数列仍是等比数列……第二，下标和性质：若 $m＋n＝p＋q$，则有 $a_m\cdot a_n＝a_p\cdot a_q$——口诀‘下标和相等，项的积也相等’。”——与本节点 boundary（1）（3）（4）对应。,slice-08
MATH,等比数列的常用性质,math-hj-s63-gp-props,等比数列的常用性质,,KEEP,正文“1. $m+n=p+q\Rightarrow a_ma_n=a_pa_q$。”——首条即本节点 boundary（3）下标和性质，为该材料的首要对象（后两条为中项／片段和，属连带面）。,slice-08
MATH,等比数列的常用性质,math-kb-geometric-subscript-sum-property,等比数列的常用性质,,KEEP,正文“若 $m+n=p+q$，则 $a_ma_n=a_pa_q$；特别地 $m+n=2p$ 时 $a_ma_n=a_p^2$”——即本节点 boundary（3）的下标和性质（口诀“下标和相等，项的积也相等”）。,slice-08
MATH,等比数列的常用性质,math-kb-geometric-subsequence-property,等比数列的常用性质,,KEEP,"正文“相隔等距离的项 $a_k,\ a_{k+m},\ a_{k+2m},\dots$ 仍成等比数列，公比为 $q^m$；若 $\{a_n\}$、$\{b_n\}$ 均为等比数列，则 $\{\lambda a_n\}$、$\{a_nb_n\}$、$\left\{\dfrac{a_n}{b_n}\right\}$ 仍是等比数列”——即本节点 boundary（1）（2）。",slice-08
MATH,类周期函数,ext-mat-881c18b644-003b,类周期函数,,KEEP,标题与节点同名、正文即节点定义与处理：「类周期函数是指具有类似周期性，但又不完全遵循周期性规律的函数」「处理方法：①分析类周期函数的形式，找到函数的近似周期…」；节点别名含「类周期函数的定义与处理」。｜材料正文原句（materials[21]）,slice-06
MATH,频率分布直方图,math-hj-s91-frequency-hist,频率分布直方图,,KEEP,标题与节点同名、正文即该图的作法与读数：「步骤：求极差、决定组距与组数、将数据分组、列频率分布表、画图」「每组频率=矩形面积=纵坐标×组距；所有面积之和为1」，与节点边界（纵轴是频率与组距的比值、忘记乘组距是常见错误）同轴（该节点 topic/边界指到必修一第三章，属节点元数据问题，已记 notes）。｜材料正文原句（materials[22]）,slice-06
PHYSICS,φ-x图像-反映了电势随位移变化的规律,ext-phy-b6bd732b19-109,φ-x图像-反映了电势随位移变化的规律,,KEEP,材料即节点边界的两个要点：「画线方法为按单调区间分段，每一段电场线由高电势指向低电势」「过 $\varphi-x$ 图线上某点切线的斜率的绝对值表示电场强度的大小」，与节点边界(1)(2)逐条对应，别名含「φ-x 图像的两步处理」。｜材料正文原句（materials[33]）,slice-06
PHYSICS,万有引力定律的应用,ext-phy-206fb04353-114b,万有引力定律的应用,,KEEP,材料是节点的方法面：「万有引力提供向心力时 有 $G\dfrac{Mm}{r^2}=m\dfrac{v^2}{r}=…$」「(1) 天体质量和密度的估算…(2) 卫星运行参量分析…即『越高越慢』」，与节点边界「把天体的运动看成是匀速圆周运动，其所需向心力由万有引力提供」一致。｜材料正文原句（materials[30]）,slice-06
PHYSICS,力的分解,ext-phy-2fa8d008b4-002,力的分解,,KEEP,「力的分解是力的合成的逆运算…分解的常用方法有两种：按力产生的实际作用效果分解与正交分解」加按效果分解的步骤。,slice-02
PHYSICS,力的分解,ext-phy-3910ec24ef-007,力的分解,,KEEP,「## 定义与法则 求一个已知力的分力，叫作力的分解；它与力的合成互为逆运算」加方法一（按实际作用效果分解三步）与方法二（正交分解建系）。,slice-02
PHYSICS,力的分解,ext-phy-3a8af85e91-007,力的分解,正交分解法,REBIND,通篇正交分解：「## 方法 将已知力按相互垂直的两个方向分解，求出沿每个坐标轴方向的合力」加「## 建系原则」「分解时各力都要带符号（与坐标轴同向为正）」；同文档同型材料『正交分解法的步骤与建系原则』『正交分解建轴原则：尽量多的力落在坐标轴上』现绑『正交分解法』。,slice-02
PHYSICS,力的分解,ext-phy-3a8af85e91-007b,力的分解,,KEEP,「## 三步操作 1. 根据力的实际作用效果确定两个分力的方向。2. 依据两个分力的方向画出平行四边形」——效果分解法（节点两法之一），且全库无独立的『效果分解法』节点可承接。,slice-02
PHYSICS,力的分解,ext-phy-3a8af85e91-008,力的分解,,KEEP,「## 选择原则 1. 物体受到的力在三个及以下时，常按力的效果进行分解；若这几个力中有两个互相垂直，优先选用正交分解法」——正对节点边界的「两种方法的适用情形」。,slice-02
PHYSICS,力的分解,ext-phy-3cf6eab2f0-002,力的分解,,KEEP,「**分解的本质**：力的分解是力的合成的逆运算…**方法一：按实际作用效果分解**…**方法二：正交分解法** 1. 建系原则」——本质加两法。,slice-02
PHYSICS,力的分解,ext-phy-40c49b3ca6-009,力的分解,斜面上圆周运动的类型与处理,REBIND,落点是斜面圆周运动：「物体在斜面上做圆周运动时…把重力沿垂直斜面和沿斜面两个方向分解」而以「这样处理后，斜面内的圆周运动与水平面内的圆周运动形式相同…问题就得到简化」收束；源为《第23讲 圆周运动的临界问题》，重力分解只是手段（『斜面上圆周运动的类型与处理』边界即「必须先把手画或题给的立体图投影到斜面所在的平面内再作受力分析」）。,slice-02
PHYSICS,力的分解,ext-phy-445f88143b-007,力的分解,,KEEP,效果分解步骤加斜面示例，末句「这与正交分解（按选定的坐标轴分解）是两种不同的分解思路」——节点两法之一（效果分解）。,slice-02
PHYSICS,力的分解,ext-phy-445f88143b-008,力的分解,力的分解的多解问题,REBIND,整条为解数讨论：「两个力的合力唯一确定，但一个力的两个分力不一定唯一确定…当 $F_2<F\sin\theta$ 时无解；当 $F_2=F\sin\theta$ 或 $F_2\ge F$ 时有一组解；当 $F\sin\theta<F_2<F$ 时有两组解」；同章已有『力的分解的多解问题』节点承接这一面。,slice-02
PHYSICS,力的分解,ext-phy-485c4ea6f5-018,力的分解,,KEEP,「**正交分解法**…**效果分解法**…**二者的关系** 两种分解都遵从平行四边形定则，分解结果不同但都与原力等效」——两法并列并给选用依据。,slice-02
PHYSICS,力的分解,ext-phy-4d75a98fb3-001b,力的分解,,KEEP,两法并列：「**1. 正交分解法** ① 建系原则…② 步骤…」与「**2. 按实际作用效果分解（以重力为例）**」三实例表；登记：正文第 3 段是完整例题（轻杆/细线/4m 小球），属来源政策（例题不抽）与内容面问题，不属绑定问题。,slice-02
PHYSICS,力的分解,ext-phy-59dd10c06b-006b,力的分解,,KEEP,「1.力的分解是力的合成的逆运算…只有按实际作用效果或按互相垂直的方向分解才有确定结果」加 2 效果分解法、3 正交分解法两法，为节点主体。,slice-02
PHYSICS,力的分解,ext-phy-67e356d572-001c,力的分解,,KEEP,「**定义**：求一个已知力的分力的过程叫做力的分解…**两种分解方法**：1. 按照解决问题需要（按力的作用效果）分解…2. 正交分解」加分解的原则。,slice-02
PHYSICS,力的分解,ext-phy-67e356d572-006,力的分解,,KEEP,「**一、按解决问题需要（按效果）分解**…**二、正交分解法**…**三、方法选取原则**」——两法加选取原则，节点边界。,slice-02
PHYSICS,力的分解,ext-phy-7c281e2eb1-004,力的分解,,KEEP,「## 分解的本质 力的分解是力的合成的**逆运算**…一个力在没有限制条件时可以有无数种分解方式」加「## 两条常见思路（按效果分解／正交分解）」；同章虽有空的『力的分解的本质』节点，但本条还覆盖两条思路与与合成的关系，比该节点宽。,slice-02
PHYSICS,力的分解,ext-phy-7c281e2eb1-005,力的分解,,KEEP,「## 方法一：按力产生的效果分解…## 方法二：正交分解…## 选择建议 物体受三个力且效果明确时用按效果分解更快」——两法加选择，节点边界。,slice-02
PHYSICS,力的分解,ext-phy-9142eeb79f-002c,力的分解,,KEEP,讲的是分解的适用情形：「处理斜面上的平衡问题，一般把力沿斜面方向与垂直斜面方向分解，这样做可以避免解斜三角形」，在节点边界「沿选定坐标轴分解的适用情形」内；登记：同章另有『斜面模型的正交分解建系』（1 条材料）与本条同型，切分粒度留人工。,slice-02
PHYSICS,力的分解,ext-phy-9142eeb79f-025b,力的分解,,KEEP,落点是分解技术：「要点：连续两次分解时第一次得到的垂直分力成为第二次分解的合力，每一步都要重新按平行四边形定则确定方向，不能把两次分解的角度混用」。,slice-02
PHYSICS,力的分解,ext-phy-a91c25d249-003b,力的分解,,KEEP,「力的分解是力的合成的逆运算…（1）按力产生的效果分解…（2）正交分解…建立坐标系的原则」——两法加建系原则，节点边界。,slice-02
PHYSICS,力的分解,ext-phy-c7c6166552-011,力的分解,,KEEP,「①定义：求一个已知力的分力的过程，力的分解是力的合成的逆运算」加②按力产生的效果分解③正交分解两段，正是节点边界声明的定义与两法。,slice-02
PHYSICS,力的分解,ext-phy-d95af4f7b3-003,力的分解,,KEEP,「**按效果分解的步骤** 1. 依据力的实际作用效果确定两个分力的方向。2. 以原力为对角线…作平行四边形」——效果分解法面；正文开头的「分解必须依据力的实际作用效果来确定分力的方向」同属分解自身的依据问题。,slice-02
PHYSICS,力的分解,ext-phy-db2f426334-016,力的分解,,KEEP,「1. 效果分解法…2. 正交分解法…选择依据：分力方向明确、有明显实际作用效果时用效果分解法；多个共点力的问题用正交分解法」——两法与适用情形。,slice-02
PHYSICS,力的分解,ext-phy-eaffbd3f7f-007,力的分解,,KEEP,「**力的分解遵循的规律**：平行四边形定则，它与力的合成互为逆运算」加「**分力方向的确定**：根据力的实际作用效果确定分力的方向」——节点法则与方向确定。,slice-02
PHYSICS,力的分解,ext-phy-eaffbd3f7f-010,力的分解,,NONE,两读并存：首句「题目中存在一个大小和方向都已经确定的力，另有一个方向已知的力，要求施加的第三个力或某个分力的最小值」既读作分力最小值（分解面），也读作三力平衡极值（同章『共点力的平衡临界极值问题——临界条件』可承接）；本条出自《第06讲 力的合成与分解》，落点留人工。,slice-02
PHYSICS,力的分解,ext-phy-eed17c1c1b-005b,力的分解,,KEEP,「定义：求一个已知力的分力的过程叫做力的分解，力的分解是力的合成的逆运算。遵循的原则：平行四边形定则或三角形定则」——节点定义与法则。,slice-02
PHYSICS,力的分解,ext-phy-eed17c1c1b-006,力的分解,,KEEP,「方法一：按力产生的效果分解…方法二：正交分解…合力的大小 $F=\sqrt{F_x^2+F_y^2}$」——两法并列，节点边界内容。,slice-02
PHYSICS,力的分解,ext-phy-f26b1b9e49-007,力的分解,,KEEP,「## 实例一：斜向拉力…## 实例二：绳拉球靠墙…## 实例三：三角支架…先判断力的实际作用效果…两个分力方向就确定了」——按效果分解的实例表征（类型 REPRESENTATION_GUIDE 与内容相符）。,slice-02
PHYSICS,力的分解,ext-phy-f9c8d091e9-003b,力的分解,,NONE,双面材料跨两节点：「**运算法则** 力的分解是力的合成的逆运算」属本节点，「**分解种数的讨论**…必须要有约束条件…**多解与唯一解**」属『力的分解的多解问题』；主体偏解数讨论，落点留人工。,slice-02
PHYSICS,力的分解,ext-phy-f9c8d091e9-004,力的分解,,KEEP,驳 own-title-alias-only：正文即节点面——「**选定分力方向的依据** 1. 题目要求…2. 作用效果…3. 运动状态」讲分解方向如何定，属分解自身的操作判据（标题与节点名零词面只是措辞差异，不是错绑）。,slice-02
PHYSICS,力的分解,ext-phy-f9c8d091e9-004b,力的分解,,KEEP,驳 own-title-alias-only：正文即节点面——「把一个确定的力分解为对称的两个分力时，两个分力的夹角越大，分力越大」与「由 $F_2=F-F_1=F+(-F_1)$ 可知…因此 $|F-F_1|\le F_2\le F+F_1$」讲分力的大小关系与范围，是分解自身的性质。,slice-02
PHYSICS,力的分解,ext-phy-ff426b02e4-009,力的分解,,KEEP,「定义：求一个已知力的分力的过程叫做力的分解；力的分解是力的合成的逆运算」加按效果分解三步与斜面例——节点定义与效果分解面。,slice-02
PHYSICS,力的分解,ext-phy-ff426b02e4-009b,力的分解,正交分解法,REBIND,全条无一句效果分解：「方法：将力沿相互垂直的两个坐标轴分解，进而求出沿坐标轴方向的合力，用于列平衡方程或牛顿第二定律方程」加计算式、建系原则与应用；同文档同型材料『正交分解法求合力的步骤』现绑『正交分解法』。,slice-02
PHYSICS,力的分解,phys-hj2-li-fenjie-duojie-taolun,力的分解,力的分解的多解问题,REBIND,整条为解数判定：「已知合力 $F$、一分力大小 $F_1$ 及另一分力方向（与合力成 $θ$）：$F_1=Fsinθ$ 或 $F_1>F$ 有一组解；$F_1<Fsinθ$ 无解；$Fsinθ<F_1<F$ 有两组解」；同章已有『力的分解的多解问题』节点（边界：讨论解的个数时要检查交点是否落在合力的作用方向一侧），同族材料即绑在那里。,slice-02
PHYSICS,力的分解,phys-hj2-zhi-lianghua-fenlei-xingzhili-xiaoguoli,力的分解,,NONE,首要对象是力的分类而非分解：「1. 性质力：按力的性质分类…2. 效果力：按力的作用效果分类…3. 受力分析只画性质力，效果力由性质力（或其合力、分力）充当」；全库无『力的分类』节点，落点需人工（最接近的是『受力分析多力漏力——受力分析方法』）。,slice-02
PHYSICS,力的分解,phys-kb-force-decomposition-orthogonal,力的分解,,KEEP,两法并列即本条主体：「按效果分解：如斜面上重力分解为 $mg\sin\theta$…」与「正交分解：建立坐标系使尽量多的力落在坐标轴上」，正对节点边界「给出效果分解法与正交分解法两种方法」。,slice-02
PHYSICS,力的分解,phys-mo-l06-force-composition-b-3,力的分解,,KEEP,首句即节点主体：「遵循原则：平行四边形定则、三角形定则；同一力可有无数组分解」，紧接「常用方法：按实际作用效果分解（效果分解法）；正交分解法将力沿互相垂直的两个方向分解」。,slice-02
PHYSICS,力的分解,phys-zhengjiao-zhun-que-jiaodu,力的分解,正交分解法,REBIND,原句「找准角度：分解时，明确力与坐标轴的夹角 $\theta$，避免混淆 $\sin\theta$ 和 $\cos\theta$，同时注意区分力的正负，避免符号错误」——全条只讲正交分解的投影与符号环节；同章『正交分解法』节点边界即「坐标轴方向选定后，各分力的正负号要与所设正方向一致」，同型材料『正交分解法的步骤与建系原则』现绑该节点。,slice-02
PHYSICS,动态平衡问题,ext-phy-18c0d3dd54-009,动态平衡问题,,KEEP,驳 own-subject-detached：首句即节点自身的定义句式——「## 什么是动态平衡 通过控制某些物理量使物体的状态发生缓慢变化，而在此过程中物体始终处于一系列的平衡状态」加「## 图解法的做法」，主语落在节点概念上。,slice-02
PHYSICS,动态平衡问题,ext-phy-1f98dda32f-003,动态平衡问题,,KEEP,「## 五种方法与适用情形 1. **解析法**…2. **图解法（矢量三角形法）**…3. **相似三角形法**…4. **正弦定理法（拉密定理）**…5. **辅助圆法**」——节点方法总表。,slice-02
PHYSICS,动态平衡问题,ext-phy-6137d43959-015,动态平衡问题,,KEEP,「解析法…图解法：适用于物体只受三个力作用，且其中一个力大小方向均不变（恒力）…相似三角形法…」——节点三法。,slice-02
PHYSICS,动态平衡问题,ext-phy-7fc0771aeb-002,动态平衡问题,,KEEP,驳 own-subject-detached：首句即节点自身的定义句——「## 什么是动态平衡 动态平衡是指研究对象的某些参量在变化…变化过程中每一个时刻都可以认为物体处于平衡状态」，后接识别标志与处理方法。,slice-02
PHYSICS,动态平衡问题,ext-phy-b7f7769a5d-003,动态平衡问题,,KEEP,「一力恒定、另一力方向不变的动态平衡问题分两种情形处理。一个力恒定、另一个力始终与恒定的力垂直时，三个力可构成直角三角形」——一力恒定、另一力方向不变类。,slice-02
PHYSICS,动态平衡问题,ext-phy-b7f7769a5d-004,动态平衡问题,,KEEP,「相似三角形法适用于一力恒定（如重力）、其他两力的方向均变化的情形…即 $\frac{F_1}{l_1}=\frac{F_2}{l_2}=\frac{G}{h}$」——相似三角形法面。,slice-02
PHYSICS,动态平衡问题,ext-phy-b7f7769a5d-005,动态平衡问题,,KEEP,「当一力恒定，另外两个力的方向均变化、但这两个力的方向夹角保持不变时，可利用正弦定理或辅助圆分析」——夹角不变类动态平衡。,slice-02
PHYSICS,动态平衡问题,ext-phy-b85d6e94ac-013,动态平衡问题,,KEEP,「动态平衡过程中物体始终处于一系列的平衡状态，即任一位置合力都为零」并按条件分四类（一力恒定另一力方向不变／另两力方向均变／夹角恒定／大Y模型）——节点情形识别。,slice-02
PHYSICS,动态平衡问题,ext-phy-b85d6e94ac-018,动态平衡问题,,NONE,两读并存：「晾衣架（大Y）模型的装置特征是一条轻绳两端固定在两根竖直杆上，挂钩可在绳上无摩擦滑动」——装置实为『活结与死结模型』节点的活结（该节点边界：活结两侧拉力相等的前提是滑轮（挂钩）光滑、不计摩擦）；而「把一个端点沿杆缓慢上下移动时，两段绳的夹角不变，绳中张力不变」又属缓慢移动类动态结论，落点留人工。,slice-02
PHYSICS,动态平衡问题,ext-phy-d7ae747433-001,动态平衡问题,,KEEP,「## 动态平衡 动态平衡就是通过控制某些物理量，使物体的状态发生缓慢的变化…## 图解法的适用条件」——节点定义与图解法适用条件。,slice-02
PHYSICS,动态平衡问题,ext-phy-d7ae747433-002,动态平衡问题,,KEEP,「## 方法 如果物体受到多个力的作用，可进行正交分解，利用解析法建立平衡方程，根据自变量的变化确定因变量的变化」——解析法面。,slice-02
PHYSICS,动态平衡问题,ext-phy-d7ae747433-003,动态平衡问题,,KEEP,驳 own-title-alias-only：正文即节点面——「## 相似三角形法 适用条件：一个力恒定、另外两个力的方向同时变化…## 力的外接圆法与正弦定理法 适用条件：一个力恒定，另外两个力的方向均变化，但这两个力的方向夹角保持不变」两法即节点方法清单成员（源为《第10讲 动态平衡问题 平衡中的临界和极值问题》讲义）。,slice-02
PHYSICS,动态平衡问题,ext-phy-f93808632b-002,动态平衡问题,,KEEP,「动态平衡就是通过控制某一物理量，使物体的状态发生缓慢的变化，但变化过程中的每一个状态均可视为平衡状态」——节点定义。,slice-02
PHYSICS,动态平衡问题,phys-dongtai-pingheng-ding-yi-ti-yan,动态平衡问题,,KEEP,「动态平衡问题指物体在运动过程中某一阶段受力虽变，但始终处于平衡状态（合外力为0）；题干中经常出现'慢慢的''缓慢的'等关键字眼」——节点定义与识别标志。,slice-02
PHYSICS,动态平衡问题,phys-fx-dynamic-equilibrium-graphic,动态平衡问题,,KEEP,「1. 一力恒定、另一力方向不变：按平行四边形（或三角形）边长变化判断各力变化。2. 两力夹角不变：用辅助圆定圆心判断力的旋转与大小变化」——动态平衡的图解与辅助圆面（第 3 条晾衣杆另记）。,slice-02
PHYSICS,动态平衡问题,phys-hj-001-dyn-equilibrium-concept,动态平衡问题,,KEEP,「物体缓慢移动时每一时刻均可视为平衡状态，合力为零，通过比较不同状态下的受力判断各力的变化」——节点定义。,slice-02
PHYSICS,动态平衡问题,phys-hj-002-dyn-vector-triangle,动态平衡问题,,KEEP,「作出不同状态的矢量三角形，观察边长变化判断力的大小变化；若 $F_1$ 恒定、$F_2$ 方向不变，当 $F_3⊥F_2$ 时 $F_3$ 最小」——图解法（矢量三角形法）面。,slice-02
PHYSICS,动态平衡问题,phys-hj-004-dyn-auxiliary-circle,动态平衡问题,,KEEP,「恒力可视为圆的一条弦，变化力的顶点在圆上移动而圆心角不变，结合正弦定理判断各力大小变化」——辅助圆法面。,slice-02
PHYSICS,动态平衡问题,phys-hj2-dongtai-pingheng-zongshu,动态平衡问题,,KEEP,「动态平衡：研究对象的某些参量（如受力）在变化，但变化非常缓慢，任一时刻均可按平衡状态处理」——节点定义与「缓慢」题眼。,slice-02
PHYSICS,动态平衡问题,phys-hj2-jiexifa-dongtai-pingheng,动态平衡问题,,KEEP,「对研究对象受力分析并画出示意图，正交分解后列平衡方程，得到因变量随自变量的函数关系」——解析法面。,slice-02
PHYSICS,动态平衡问题,phys-hj2-liangliang-yuan-fa-zhengxian-dingli,动态平衡问题,,KEEP,驳 own-title-alias-only：正文即节点面——「物体受三个力平衡，其中一个恒力，另外两力方向均变化但两力方向夹角不变：作出不同状态的矢量三角形，两力夹角不变可构成动态圆」是夹角不变类动态平衡的矢量圆（正弦定理）法。,slice-02
PHYSICS,动态平衡问题,phys-hj2-tujiefa-dongtai-pingheng,动态平衡问题,,KEEP,「1. 步骤：受力分析→画出平行四边形或首尾相接的矢量三角形→找出大小方向都不变的力和方向不变的力→由边长变化判断力的大小变化」——图解法步骤。,slice-02
PHYSICS,动态平衡问题,phys-hj3-dynamic-equilibrium-methods,动态平衡问题,,KEEP,「动态平衡是指物体的受力状态缓慢发生变化，但在变化过程中每一个状态均可视为平衡状态」加解析法、图解法、相似三角形法、辅助圆法四法。,slice-02
PHYSICS,动态平衡问题,phys-kb-dynamic-equilibrium-methods,动态平衡问题,,KEEP,「图解法：一力恒定、一力方向不变时，动态画闭合矢量三角形，比较边长变化判断力的变化。解析法：列平衡方程…」——节点分析方法本身。,slice-02
PHYSICS,动态平衡问题,phys-mo-dyn-equilibrium-b,动态平衡问题,,KEEP,「问题类型：研究对象的某些参量缓慢变化，每一时刻都可视为平衡状态。图解法…相似三角形法…矢量圆法」——节点类型与三法。,slice-02
PHYSICS,动态平衡问题,phys-mo-l48-dynamic-circle-b,动态平衡问题,带电粒子在匀强磁场中运动的动态圆模型,REBIND,同名不同物，本条不是力学平衡：「“平移圆”模型：速度大小、方向一定，但入射点在同一直线上移动。“旋转圆”模型：速度大小一定、方向不同。“放缩圆”模型…」；源为《第48讲 动态圆、磁聚焦和磁发散问题》，与『带电粒子在匀强磁场中运动的动态圆模型』节点边界逐字同指（平移圆／旋转圆／放缩圆模型处理方法）。,slice-02
PHYSICS,动态平衡问题,phys-quanfanli-jie-ti-si-bu-zhou,动态平衡问题,,NONE,用的是有独立节点的工具：「2. 确定全反力：全反力 $F_R$ 为 $F_N$ 与 $F_f$ 的合力，方向与接触面法线的夹角为摩擦角 $\varphi$」——『全反力与摩擦角』节点已收『全反力与摩擦角巧解四力平衡』『用摩擦角求拉力的最小值』等同型条；本条又整体以「解动态平衡」为落点，两读并存留人工。,slice-02
PHYSICS,反冲运动,phys-hj-096-recoil-motion,反冲运动,,KEEP,标题与节点同名、正文即节点要点：「反冲是系统内作用力与反作用力的效果；系统不受外力或内力远大于外力时遵循动量守恒，一部分前进另一部分反向后退」，与节点边界（系统一部分抛出、动量守恒、与碰撞相区别）同轴。｜材料正文原句（materials[35]）,slice-06
PHYSICS,平均速度,ext-phy-376443a41a-003,平均速度,,KEEP,首句主语即节点：「平均速度：物体发生的位移与发生这段位移所用时间之比，即 $\bar{v}=\frac{\Delta x}{\Delta t}$，是矢量，方向与对应位移的方向相同」；同篇的瞬时速度/速率/平均速率是节点边界明写的对照面。｜材料正文原句（materials[32]）,slice-06
