subject,slug,alias
BIOLOGY,伴性遗传,母性效应与细胞质遗传的判别方法
BIOLOGY,伴性遗传,母性效应的实质与特点
BIOLOGY,伴性遗传,由子代表型比例反推连锁亲本基因型
BIOLOGY,伴性遗传,男孩患病与患病男孩的区别及从性遗传
BIOLOGY,伴性遗传的特点及应用,'无中生有'（双亲正常生患病孩子）→ 隐性遗传病
BIOLOGY,伴性遗传的特点及应用,'有中生无'（双亲患病生正常孩子）→ 显性遗传病
BIOLOGY,伴性遗传的特点及应用,X、Y染色体分区段遗传规律分析
BIOLOGY,伴性遗传的特点及应用,Z染色体上致病基因频率与患病率
BIOLOGY,伴性遗传的特点及应用,n对等位基因独立遗传的规律
BIOLOGY,伴性遗传的特点及应用,三类伴性遗传的特点
BIOLOGY,伴性遗传的特点及应用,三类伴性遗传的遗传特点辨析
BIOLOGY,伴性遗传的特点及应用,不同种子储藏物质的特点
BIOLOGY,伴性遗传的特点及应用,不完全显性与伴性遗传结合的育种方案
BIOLOGY,伴性遗传的特点及应用,二次免疫的特点
BIOLOGY,伴性遗传的特点及应用,人类红绿色盲是伴X染色体隐性遗传病
BIOLOGY,伴性遗传的特点及应用,从性遗传的特点
BIOLOGY,伴性遗传的特点及应用,伴X显性遗传与伴Y遗传的特点
BIOLOGY,伴性遗传的特点及应用,伴X染色体隐性遗传的特点
BIOLOGY,伴性遗传的特点及应用,伴X隐性遗传的交叉遗传特点
BIOLOGY,伴性遗传的特点及应用,伴性遗传三种类型的遗传特点
BIOLOGY,伴性遗传的特点及应用,伴性遗传在优生与生产中的应用
BIOLOGY,伴性遗传的特点及应用,伴性遗传在优生与生产实践中的应用
BIOLOGY,伴性遗传的特点及应用,伴性遗传在优生优育中的应用
BIOLOGY,伴性遗传的特点及应用,伴性遗传在优生和生产中的应用
BIOLOGY,伴性遗传的特点及应用,伴性遗传在生产与优生中的应用
BIOLOGY,伴性遗传的特点及应用,伴性遗传患者性别比例的成因
BIOLOGY,伴性遗传的特点及应用,伴性遗传的应用与患者性别差异
BIOLOGY,伴性遗传的特点及应用,伴性遗传的应用（优生指导与性别推断）
BIOLOGY,伴性遗传的特点及应用,伴性遗传的概念与性状选育
BIOLOGY,伴性遗传的特点及应用,伴性遗传的概念与特点
BIOLOGY,伴性遗传的特点及应用,伴性遗传的概念与类型特点（伴Y、伴X隐、伴X显）
BIOLOGY,伴性遗传的特点及应用,可遗传变异与不遗传的变异
BIOLOGY,伴性遗传的特点及应用,基因突变的特点与遗传性
BIOLOGY,伴性遗传的特点及应用,常见伴性遗传病的实例归类
BIOLOGY,伴性遗传的特点及应用,性染色体的传递规律与区段分析
BIOLOGY,伴性遗传的特点及应用,抗维生素D佝偻病是伴X染色体显性遗传
BIOLOGY,伴性遗传的特点及应用,拉马克的进化学说
BIOLOGY,伴性遗传的特点及应用,拉马克进化学说的观点与意义
BIOLOGY,伴性遗传的特点及应用,根据性状推断性别指导生产实践
BIOLOGY,伴性遗传的特点及应用,演替的特点：优势取代与顶极群落
BIOLOGY,伴性遗传的特点及应用,细胞质雄性不育的特点
BIOLOGY,体液免疫,B细胞活化的两个信号
BIOLOGY,体液免疫,体液免疫与细胞免疫的配合
BIOLOGY,体液免疫,体液免疫中的“三个唯一”
BIOLOGY,体液免疫,体液免疫产生的抗体主要分布在血清
BIOLOGY,体液免疫,体液免疫的过程
BIOLOGY,体液免疫,体液免疫的过程与结果
BIOLOGY,体液免疫,易错：二次免疫的浆细胞来自记忆细胞和B细胞
BIOLOGY,体液免疫,易错：抗体只在细胞外液中发挥作用
BIOLOGY,体液免疫,正确：辅助性T细胞在体液免疫和细胞免疫中都关键
BIOLOGY,体液免疫,激活B细胞的两个信号
BIOLOGY,体液免疫,病毒免疫：先细胞免疫再体液免疫
BIOLOGY,体液调节和神经调节的区别与联系,CO2对呼吸运动的调节
BIOLOGY,体液调节和神经调节的区别与联系,一些低等动物只有体液调节
BIOLOGY,体液调节和神经调节的区别与联系,体液调节与神经调节的区别与联系
BIOLOGY,体液调节和神经调节的区别与联系,体液调节的概念与体液因子
BIOLOGY,体液调节和神经调节的区别与联系,在一个系统中
BIOLOGY,体液调节和神经调节的区别与联系,在人和高等动物体内
BIOLOGY,体液调节和神经调节的区别与联系,激素等化学物质
BIOLOGY,体液调节和神经调节的区别与联系,生命活动调节的三种基础模型
BIOLOGY,体液调节和神经调节的区别与联系,用“文字、→”方式写出生命活动调节途
BIOLOGY,体液调节和神经调节的区别与联系,神经系统 内分泌系统与免疫系统的关系
BIOLOGY,体液调节和神经调节的区别与联系,神经调节、体液调节和免疫调节
BIOLOGY,体液调节和神经调节的区别与联系,神经调节与体液调节的速度与时间比较
BIOLOGY,体液调节和神经调节的区别与联系,稳态调节与生态类选择题的避错要点
BIOLOGY,体液调节和神经调节的区别与联系,肾上腺素分泌中的神经调节与体液调节
BIOLOGY,体液调节和神经调节的区别与联系,自主神经调节骨代谢的神经体液链
BIOLOGY,体温调节,下丘脑含体温调节中枢与渗透压感受器两个中心
BIOLOGY,体温调节,人体通过调节产热与散热
BIOLOGY,体温调节,代谢产热是机体热量的主要来源
BIOLOGY,体温调节,体温感觉中枢、体温调节中枢与温度感受器
BIOLOGY,体温调节,体温调节中枢位于“下丘脑”
BIOLOGY,体温调节,体温调节的中枢与调节方式
BIOLOGY,体温调节,体温调节的产热与散热
BIOLOGY,体温调节,体温调节的产热与散热及调节过程
BIOLOGY,体温调节,体温调节的结构基础与调节方式
BIOLOGY,体温调节,体温调节的过程与特点
BIOLOGY,体温调节,只要体温稳定
BIOLOGY,体温调节,寒冷环境中的体温调节过程
BIOLOGY,体温调节,当局部体温高于正常体温时
BIOLOGY,使用高倍显微镜观察细胞,1.不明确显微镜成像原理
BIOLOGY,使用高倍显微镜观察细胞,必须先用低倍镜观察清楚后
BIOLOGY,使用高倍显微镜观察细胞,换用高倍镜前必须先用低倍镜找
BIOLOGY,使用高倍显微镜观察细胞,换用高倍镜的正确操作
BIOLOGY,使用高倍显微镜观察细胞,放大倍数与细胞数目的计算
BIOLOGY,使用高倍显微镜观察细胞,显微镜使用步骤与污点位置判断
BIOLOGY,使用高倍显微镜观察细胞,显微镜使用的注意事项
BIOLOGY,使用高倍显微镜观察细胞,显微镜成像特点与装片移动规律
BIOLOGY,使用高倍显微镜观察细胞,显微镜的使用步骤与镜头放大规律
BIOLOGY,使用高倍显微镜观察细胞,显微镜的成像与放大规律
BIOLOGY,使用高倍显微镜观察细胞,显微镜的成像特点与使用要点
BIOLOGY,使用高倍显微镜观察细胞,显微镜的成像特点与计数规律
BIOLOGY,使用高倍显微镜观察细胞,显微镜的目镜10×物镜40×
BIOLOGY,使用高倍显微镜观察细胞,显微镜的结构与目镜物镜特点
BIOLOGY,使用高倍显微镜观察细胞,物像移动与装片移动的关系
BIOLOGY,使用高倍显微镜观察细胞,由低倍镜换到高倍镜
BIOLOGY,使用高倍显微镜观察细胞,高倍显微镜的使用与放大倍数计算
BIOLOGY,使用高倍显微镜观察细胞,高倍镜与低倍镜的对比
BIOLOGY,信息传递,DNA复制常见易错辨析
BIOLOGY,信息传递,RNA病毒遗传信息传递途径归纳
BIOLOGY,信息传递,信息传递在农业生产中的应用有两个方面
BIOLOGY,信息传递,信息传递的判断与生殖隔离的标准
BIOLOGY,信息传递,化学信息对种间关系的调节
BIOLOGY,信息传递,名称、化学防治、机械防治、生物防治
BIOLOGY,信息传递,在生态系统信息种类判断中
BIOLOGY,信息传递,控制动物危害的技术方法大致有三种
BIOLOGY,信息传递,生命活动的正常进行
BIOLOGY,信息传递,生态系统信息传递的作用
BIOLOGY,信息传递,生态系统的信息传递
BIOLOGY,信息传递,生态系统的信息传递不包括细胞之间
BIOLOGY,信息传递,自然界中的光、声、温度、湿度、磁场等
BIOLOGY,信息传递,警戒行为体现的信息类型与种间关系
BIOLOGY,信息传递,项目、能量流动、物质循环、信息传递
BIOLOGY,信息分子与功能物质,信息分子与其他功能物质
BIOLOGY,信息分子与功能物质,能源物质、核酸与信息分子的辨析
BIOLOGY,信息分子与功能物质,酶 动物激素与神经递质的比较
BIOLOGY,元素和化合物的相互推断-归纳总结,ATP是一种高能磷酸化合
BIOLOGY,元素和化合物的相互推断-归纳总结,P、S、Mg、Fe等特征元素与化合物对应
BIOLOGY,元素和化合物的相互推断-归纳总结,不同化合物中A的含义辨析
BIOLOGY,元素和化合物的相互推断-归纳总结,中文名称
BIOLOGY,元素和化合物的相互推断-归纳总结,元素与化合物的对应关系
BIOLOGY,元素和化合物的相互推断-归纳总结,元素与化合物相互推断的三种方法
BIOLOGY,元素和化合物的相互推断-归纳总结,双缩脲试剂
BIOLOGY,元素和化合物的相互推断-归纳总结,双缩脲试剂成分含量
BIOLOGY,元素和化合物的相互推断-归纳总结,大量元素
BIOLOGY,元素和化合物的相互推断-归纳总结,微量元素在细胞中含量虽然很少
BIOLOGY,元素和化合物的相互推断-归纳总结,斐林试剂
BIOLOGY,元素和化合物的相互推断-归纳总结,斐林试剂成分含量
BIOLOGY,元素和化合物的相互推断-归纳总结,某些重要化合物的组成部分
BIOLOGY,元素和化合物的相互推断-归纳总结,氮元素与含氮化合物的对应关系
BIOLOGY,元素和化合物的相互推断-归纳总结,生物界与非生物界在元素种类上具
BIOLOGY,元素和化合物的相互推断-归纳总结,细胞中主要化合物的元素组成
BIOLOGY,元素和化合物的相互推断-归纳总结,结构特点
BIOLOGY,元素和化合物的相互推断-归纳总结,脂肪＋苏丹Ⅲ染液 →染成橘黄
BIOLOGY,元素和化合物的相互推断-归纳总结,蛋白质＋双缩脲试剂 →紫色
BIOLOGY,元素和化合物的相互推断-归纳总结,还原糖＋斐林试剂 →砖红色沉
BIOLOGY,元素和化合物的相互推断-归纳总结,鲜重与干重中元素、化合物含量之最
BIOLOGY,元素和化合物的相互推断-归纳总结,鲜重与干重中含量之“最”
BIOLOGY,光反应,NADPH的名称为还原型辅酶Ⅱ
BIOLOGY,光反应,PSⅡ与PSⅠ的分布与功能
BIOLOGY,光反应,光反应与暗反应的场所和产物
BIOLOGY,光反应,光反应与暗反应的相互依存关系
BIOLOGY,光反应,光反应中光能的用途与 NADPH 的作用
BIOLOGY,光反应,光反应为暗反应提供ATP和NADPH
BIOLOGY,光反应,光反应为暗反应提供NADPH和ATP
BIOLOGY,光反应,光反应之一：水的光解
BIOLOGY,光反应,光反应的两大过程与光系统
BIOLOGY,光反应,光反应的最终电子供体与受体
BIOLOGY,光反应,光反应的过程与物质能量变化
BIOLOGY,光反应,光反应的过程（场所、物质与能量变化）
BIOLOGY,光反应,光反应相关结构的功能辨析
BIOLOGY,光反应,光合电子传递与光合磷酸化的过程
BIOLOGY,光反应,光合电子传递链与ATP、NADPH的生成
BIOLOGY,光反应,光系统与类囊体电子传递（拓展）
BIOLOGY,光反应,环式电子传递与强光下的电子分流
BIOLOGY,光合产物的运输与转化,过渡性淀粉与磷酸转运蛋白
BIOLOGY,光合作用,以上各物质变化中
BIOLOGY,光合作用,光反应与暗反应的比较
BIOLOGY,光合作用,光反应与暗反应的比较及联系
BIOLOGY,光合作用,光反应与暗反应的联系
BIOLOGY,光合作用,光抑制与光合产物的运输
BIOLOGY,光合作用,化能合成作用与光合作用的对比
BIOLOGY,光合作用,化能合成作用与光合作用的比较
BIOLOGY,光合作用,植物细胞O2并非只来自光合作用
BIOLOGY,光合作用,用pH变化验证CAM途径的实验设计
BIOLOGY,光合作用与细胞呼吸“关键点”的移动,半叶法与关键点的移动
BIOLOGY,光合作用与细胞呼吸过程-物质和能量的关系,光合作用与细胞呼吸在物质与能量上的联系
BIOLOGY,光合作用与细胞呼吸过程-物质和能量的关系,光合作用与细胞呼吸在物质和能量上的关系
BIOLOGY,光合作用与细胞呼吸过程-物质和能量的关系,光合作用与细胞呼吸的场所与物质变化对应
BIOLOGY,光合作用与细胞呼吸过程-物质和能量的关系,光合作用与细胞呼吸的比较
BIOLOGY,光合作用与细胞呼吸过程-物质和能量的关系,光合作用与细胞呼吸的物质和能量联系
BIOLOGY,光合作用与细胞呼吸过程-物质和能量的关系,光合作用与细胞呼吸的物质能量联系
BIOLOGY,光合作用与细胞呼吸过程-物质和能量的关系,光合作用与细胞呼吸的相互依存
BIOLOGY,光合作用与细胞呼吸过程-物质和能量的关系,光合作用中 H、C、O 元素的转移途径
BIOLOGY,光合作用的原理,1941年鲁宾和卡门用同位素
BIOLOGY,光合作用的原理,从光合作用过程来看
BIOLOGY,光合作用的原理,光反应与暗反应的关系上图说明
BIOLOGY,光合作用的原理,光合作用中元素的转移途径
BIOLOGY,光合作用的原理,光合作用中元素转移途径的追踪
BIOLOGY,光合作用的原理,光合作用中的元素去向分析
BIOLOGY,光合作用的原理,光合作用产生的糖类
BIOLOGY,光合作用的原理,光合作用元素的转移途径
BIOLOGY,光合作用的原理,光合作用基本过程图
BIOLOGY,光合作用的原理,光合作用的原理·反应场所
BIOLOGY,光合作用的原理,光合作用的原理·物质变化
BIOLOGY,光合作用的原理,光合作用的原理·能量变化
BIOLOGY,光合作用的原理,光合作用的原理·需要条件
BIOLOGY,光合作用的原理,光合作用的原理和应用
BIOLOGY,光合作用的原理,光合作用的原理（一）
BIOLOGY,光合作用的原理,光合作用的原理（二）
BIOLOGY,光合作用的原理,光合作用的反
BIOLOGY,光合作用的原理,光合作用的概念、反应式与过程
BIOLOGY,光合作用的原理,光合作用的过程与物质能量变化
BIOLOGY,光合作用的原理,光合作用过程中元素的转移途径
BIOLOGY,光合作用的原理,关于光合作用的三种错误认知
BIOLOGY,光合作用的原理,条件骤变时C3和C5含量的变化分析
BIOLOGY,光合作用的原理,离体叶绿体在适当条件下发生水
BIOLOGY,光合作用的原理,还原型辅酶Ⅱ的英文缩写NAD
BIOLOGY,光合作用的影响因素,(3)限制因素AD段主要限制因素
BIOLOGY,光合作用的影响因素,CO2浓度和温度对光合作用的影响及应用
BIOLOGY,光合作用的影响因素,一昼夜代谢曲线分析与光合午休
BIOLOGY,光合作用的影响因素,光合作用强度的影响因素（内部因素与单因子）
BIOLOGY,光合作用的影响因素,光合作用的产物与输出
BIOLOGY,光合作用的影响因素,光合作用的概念与总反应
BIOLOGY,光合作用的影响因素,光合作用的概念与总反应式
BIOLOGY,光合作用的影响因素,光照或CO₂变化时短时间内物质含量的变化分析
BIOLOGY,光合作用的影响因素,光补偿点的含义与应用
BIOLOGY,光合作用的影响因素,土壤小动物对分解作用的辅助功能
BIOLOGY,光合作用的影响因素,多因子外部因素影响光合速率的限制因子分析
BIOLOGY,光合作用的影响因素,影响光合作用的内部因素
BIOLOGY,光合作用的影响因素,影响光合作用的因·AB段
BIOLOGY,光合作用的影响因素,影响光合作用的因·A点
BIOLOGY,光合作用的影响因素,影响光合作用的因·BD段
BIOLOGY,光合作用的影响因素,影响光合作用的因·B点
BIOLOGY,光合作用的影响因素,影响光合作用的因·C点
BIOLOGY,光合作用的影响因素,影响光合作用的因·DE段
BIOLOGY,光合作用的影响因素,总光合速率可用O2的产生量或CO2
BIOLOGY,光合作用的影响因素,根系呼吸增强提高叶片净光合速率的推理
BIOLOGY,光合作用的影响因素,水分、矿质元素与多因素对光合速率的影响
