subject,pdf_page,content_page,candidate,match_kind,node_slug,node_name
MATH,0066,62,余弦型函数为奇函数、偶函数时相位 $\varphi$ 的取值判据,none,,
MATH,0066,62,"正弦型与余弦型的奇偶性判据互为""对调""的本质",none,,
MATH,0066,62,求三角函数周期的步骤,none,,
MATH,0066,62,正弦型函数图象的对称轴必过最高点或最低点,none,,
MATH,0066,62,正弦型函数图象的对称中心横坐标必为零点,none,,
MATH,0066,62,用代入验证 $f(x_0)$ 判断对称轴与对称中心的方法,none,,
MATH,0067,63,求 $\omega$ 范围的特值法,none,,
MATH,0067,63,子集法的两种思路,none,,
MATH,0067,63,用区间包含关系列不等式求 $\omega$ 的方法,none,,
MATH,0067,63,由对称轴或对称中心建立关于 $\omega$ 的方程,none,,
MATH,0067,63,相邻对称轴、相邻对称中心、对称轴与对称中心间距与周期（及 $\omega$）的关系,none,,
MATH,0067,63,两函数图象关于直线对称的条件,none,,
MATH,0067,63,$\omega$ 范围问题的两条主线,none,,
MATH,0068,64,用排除法处理 $\omega$ 范围选择题,none,,
MATH,0068,64,用方程转化法处理零点问题,none,,
MATH,0068,64,区间限制法的三个步骤,none,,
MATH,0068,64,"零点个数问题中""是否包含端点""的讨论要求",none,,
MATH,0068,64,用数形结合法验证零点与 $\omega$ 的关系,none,,
MATH,0068,64,正弦、余弦函数最值在对称轴处取得,none,,
MATH,0068,64,零点与极值点间的水平距离为 $\frac{(2n-1)T}{4}$,none,,
MATH,0068,64,区间上只有一个最值则该区间比一个周期小；无最值则比半个周期小,none,,
MATH,0068,64,$\omega$ 范围问题的四种类型与对应的建模方式,none,,
MATH,0069,65,正弦定理的表达式 $\frac{a}{\sin A}=\frac{b}{\sin B}=\frac{c}{\sin C}=2R$,none,,
MATH,0069,65,正弦定理的变形,none,,
MATH,0069,65,余弦定理的三种形式与余弦的求法,none,,
MATH,0069,65,已知两边及其中一边的对角（SSA）解三角形的六种情形与解的个数,none,,
MATH,0069,65,三角形中大边对大角、大角对大边及 $a>b\iff A>B\iff\sin A>\sin B$,none,,
MATH,0069,65,三角形内角的三角恒等式,none,,
MATH,0069,65,斜三角形的正切恒等式 $\tan A+\tan B+\tan C=\tan A\tan B\tan C$,none,,
MATH,0069,65,三角形中的射影定理,none,,
MATH,0069,65,三角形的四种面积公式,none,,
MATH,0070,66,仰角与俯角的定义,none,,
MATH,0070,66,方位角的定义,none,,
MATH,0070,66,坡角的定义,none,,
MATH,0070,66,余弦定理可解的两类问题（两边夹一角；三边）及其解的唯一性,none,,
MATH,0070,66,正弦定理可解的两类问题（两角一边；两边及一边的对角）及解的不唯一性,none,,
MATH,0070,66,解三角形时两定理的分工,none,,
MATH,0070,66,判断三角形形状的两种转化（化边为角；化角为边）与常见结论,none,,
MATH,0071,67,判断三角形形状的易错点,none,,
MATH,0071,67,判断形状时需检验解的唯一性并挖掘隐含条件,none,,
MATH,0071,67,变形中角 $A$、$B$、$C$ 的范围对三角函数值的影响,none,,
MATH,0071,67,已知两边及一边对角时解的个数判断,none,,
MATH,0071,67,$\sin B>1$ 无解、$\sin B=1$ 一解、$\sin B<1$ 需讨论,none,,
MATH,0071,67,"""大边对大角""与""内角和为 180°""在解的多解性判断中的应用",none,,
MATH,0071,67,判断解的个数的两种视角（代数法与几何法）及二者的一致性,none,,
MATH,0072,68,三角形最值与范围问题的解题策略,none,,
MATH,0072,68,求解三角形范围问题的注意点,none,,
MATH,0072,68,三角形中的隐含条件,none,,
MATH,0072,68,实际测量问题中求距离与高度的方法,none,,
MATH,0072,68,实际测量问题中求角度的方法,none,,
MATH,0072,68,将实际问题转化为数学问题后综合运用正余弦定理,none,,
MATH,0073,69,角平分线长度公式 $AD=\dfrac{2bc\cos\angle BAD}{b+c}$,none,,
MATH,0073,69,角平分线长度公式的面积法证明,none,,
MATH,0073,69,角平分线定理 $\dfrac{AB}{AC}=\dfrac{BD}{DC}$ 及其证明思路,none,,
MATH,0073,69,角平分线分对边成两段之比等于两邻边之比,none,,
MATH,0073,69,"""爪型""三角形按分割线类型（角平分线、中线、高线、任意比值分割）的四种处理方式",none,,
MATH,0073,69,"""爪型""问题的统一思想",none,,
MATH,0074,70,中线长定理 $AB^2+AC^2=2(BD^2+AD^2)$ 及其推导,none,,
MATH,0074,70,中线长公式 $AD=\frac{1}{2}\sqrt{2b^2+2c^2-a^2}$,none,,
MATH,0074,70,用向量法求中线长,none,,
MATH,0074,70,向量法推广到任意分点,none,,
MATH,0074,70,任意分点情形下 $|\vec{AD}|^2$ 的展开式,none,,
MATH,0074,70,高线模型的两种方法,none,,
MATH,0074,70,"""爪型""三角形三种模型（角平分线、中线、高线）的核心公式对照",none,,
MATH,0076,72,向量的定义（既有大小又有方向的量）与模,none,,
MATH,0076,72,零向量的定义,none,,
MATH,0076,72,单位向量的定义,none,,
MATH,0076,72,平行向量（共线向量）的定义与规定,none,,
MATH,0076,72,相等向量与相反向量的定义,none,,
MATH,0076,72,向量加法（三角形法则、平行四边形法则）及交换律、结合律,none,,
MATH,0076,72,向量减法的定义（加相反向量）与三角形法则,none,,
MATH,0076,72,数乘的定义、方向规定与三条运算律,none,,
MATH,0076,72,共线向量定理,none,,
MATH,0076,72,平面向量基本定理,exact,平面向量基本定理,平面向量基本定理
MATH,0076,72,向量的坐标运算,none,,
MATH,0076,72,向量共线的坐标判据 $x_1y_2=x_2y_1$,none,,
MATH,0076,72,相反向量与共线单位向量的坐标表示,none,,
MATH,0077,73,解决向量概念问题的两个要点,none,,
MATH,0077,73,向量共线的含义,none,,
MATH,0077,73,共线向量定理的应用策略,none,,
MATH,0077,73,三点共线的四种等价条件,none,,
MATH,0077,73,"""系数之和为 1""作为三点共线的判据",none,,
MATH,0077,73,用一组基底表示其他向量的四步方法,none,,
MATH,0078,74,应用平面向量基本定理的实质,none,,
MATH,0078,74,用基本定理解决问题的一般思路,none,,
MATH,0078,74,基底的选择要点,none,,
MATH,0078,74,两直线交点型向量表示的解法,none,,
MATH,0078,74,求解向量坐标运算问题的三条思路,none,,
MATH,0078,74,向量坐标化把几何问题转化为数量运算问题的意义,none,,
MATH,0079,75,平面向量夹角的定义与范围,none,,
MATH,0079,75,夹角为锐角的条件（$\vec a\cdot\vec b>0$ 且不共线）；夹角为钝角的条件,none,,
MATH,0079,75,数量积的定义 $\vec a\cdot\vec b=|\vec a||\vec b|\cos\theta$ 与规定 $\mathbf{0}\cdot\vec a=0$,none,,
MATH,0079,75,数量积的坐标表示 $\vec a\cdot\vec b=x_1x_2+y_1y_2$,none,,
MATH,0079,75,数量积的三条运算律,none,,
MATH,0079,75,数量积的五条性质,none,,
MATH,0079,75,模、垂直、夹角的坐标公式,none,,
MATH,0079,75,极化恒等式 $\vec a\cdot\vec b=\frac{1}{4}[(\vec a+\vec b)^2-(\vec a-\vec b)^2]$ 及其中线形式 $\vec{AB}\cdot\vec{AC}=|\vec{AD}|^2-|\vec{BD}|^2$,none,,
MATH,0079,75,"三角形""四心""的向量条件",none,,
MATH,0079,75,三角形面积的向量形式 $S=\frac{1}{2}\sqrt{|\vec{AB}|^2|\vec{AC}|^2-(\vec{AB}\cdot\vec{AC})^2}$,none,,
MATH,0079,75,投影向量的定义与计算公式 $\vec{A_1B_1}=|\vec a|\cos\theta\cdot\vec e=\frac{\vec a\cdot\vec b}{|\vec b|}\vec e$,none,,
MATH,0080,76,解决向量数量积运算问题的三种方法,none,,
MATH,0080,76,求向量模的公式法,none,,
MATH,0080,76,求向量模的几何法,none,,
MATH,0080,76,求向量夹角的定义法与坐标法,none,,
MATH,0080,76,投影向量的两种表达,none,,
MATH,0080,76,"""$\vec X$ 在 $\vec Y$ 上的投影向量""公式 $\dfrac{\vec X\cdot\vec Y}{|\vec Y|^2}\vec Y$",none,,
MATH,0080,76,投影向量的方向由数量积正负决定,none,,
MATH,0081,77,复数的概念,exact,复数的概念,复数的概念
MATH,0081,77,复数的分类,none,,
MATH,0081,77,复数相等的充要条件,none,,
MATH,0081,77,复数的模 $|a+bi|=\sqrt{a^2+b^2}$,none,,
MATH,0081,77,共轭复数的概念 $\bar z=a-bi$,none,,
MATH,0081,77,复数的几何意义,exact,复数的几何意义,复数的几何意义
MATH,0081,77,复数的四则运算法则,none,,
MATH,0081,77,复数加减法的几何意义,none,,
MATH,0081,77,常用运算结论,none,,
MATH,0081,77,虚数单位的幂的周期性与求和为零,none,,
MATH,0081,77,模与共轭的性质,none,,
MATH,0082,78,复数模的平行四边形恒等式 $|z_1+z_2|^2+|z_1-z_2|^2=2|z_1|^2+2|z_2|^2$,none,,
MATH,0082,78,复数不等式表示的图形,none,,
MATH,0082,78,复数模的几何意义,none,,
MATH,0082,78,由模的几何意义识别轨迹,none,,
MATH,0082,78,复数运算的两条要点,none,,
MATH,0082,78,复数综合题的第一步,none,,
MATH,0082,78,由标准形式回答各类问题,none,,
MATH,0084,80,数列与项的定义,none,,
MATH,0084,80,通项公式的定义与两点注意,none,,
MATH,0084,80,递推公式的定义,none,,
MATH,0084,80,前 $n$ 项和 $S_n$ 的定义,none,,
MATH,0084,80,$a_n$ 与 $S_n$ 的分段关系,none,,
MATH,0084,80,数列最大项与最小项的判据,none,,
MATH,0084,80,数列按项的大小关系分类,none,,
MATH,0084,80,数列按项数分类,none,,
MATH,0084,80,数列与函数的关系,exact,数列与函数的关系,数列与函数的关系
MATH,0085,81,解决数列单调性问题的三种方法,none,,
MATH,0085,81,求数列最大项与最小项的两种方法,none,,
MATH,0085,81,由 $a_n$ 与 $S_n$ 关系求通项的三类题型及其处理,none,,
MATH,0085,81,由递推关系求通项的五种方法,none,,
MATH,0085,81,由 $S_n$ 求 $a_n$ 时必须验证 $n=1$ 的纪律,none,,
MATH,0086,82,累加法的原理与适用条件,none,,
MATH,0086,82,累乘法的原理与适用条件,none,,
MATH,0086,82,$a_{n+1}=pa_n+q$ 型用构造法转化为等比数列,none,,
MATH,0086,82,$a_{n+1}=pa_n+q^n$ 型两边同除以 $q^{n+1}$ 化为 $b_{n+1}=\frac{p}{q}b_n+\frac{1}{q}$,none,,
MATH,0086,82,$a_{n+1}=ka_n+pn+q$ 型构造 ${a_n+cn+d}$ 为等比数列,none,,
MATH,0086,82,分式型递推 $a_n=\frac{ma_{n-1}}{k(a_{n-1}+b)}$ 用取倒数法化为 $b_{n+1}=pb_n+q$ 型,none,,
MATH,0086,82,递推公式求通项的六种形式与方法对照,none,,
MATH,0087,83,等差数列的定义,none,,
MATH,0087,83,公差 $d$ 的符号表示,none,,
MATH,0087,83,等差中项的定义 $A=\frac{a+b}{2}$,none,,
MATH,0087,83,通项公式 $a_n=a_1+(n-1)d$ 与推广式 $a_n=a_m+(n-m)d$,none,,
MATH,0087,83,前 $n$ 项和的两个公式,none,,
MATH,0087,83,等差数列项的性质,none,,
MATH,0087,83,前 $n$ 项和的性质,none,,
MATH,0087,83,奇偶项性质,none,,
MATH,0087,83,等差数列的函数特性,none,,
MATH,0088,84,等差数列基本量运算的四种常见类型,none,,
MATH,0088,84,$a_1$ 与 $d$ 作为等差数列的两个基本元素,none,,
MATH,0088,84,基本量运算中的方程思想,none,,
MATH,0088,84,等差数列判定的定义法,none,,
MATH,0088,84,等差数列判定的等差中项法,none,,
MATH,0088,84,等差数列判定的通项公式法,none,,
MATH,0088,84,等差数列判定的前 $n$ 项和公式法,none,,
MATH,0088,84,四种判定方法的适用情形与选择,none,,
MATH,0089,85,求等差数列前 $n$ 项和最值的函数法,none,,
MATH,0089,85,求等差数列前 $n$ 项和最值的通项公式法,none,,
MATH,0089,85,等差数列下标和相等的性质,none,,
MATH,0089,85,等差中项与下标二倍关系的应用,none,,
MATH,0089,85,等差数列前 $n$ 项和的分段等差性,none,,
MATH,0089,85,$\{S_n/n\}$ 是公差为 $d/2$ 的等差数列,none,,
MATH,0089,85,两项之比与前 $2n-1$ 项和之比的关系 $\frac{a_n}{b_n}=\frac{S_{2n-1}}{T_{2n-1}}$,none,,
MATH,0090,86,等比数列的定义,none,,
MATH,0090,86,公比 $q$ 的符号表示（$q\ne0$）与 $a_{n+1}/a_n=q$,none,,
MATH,0090,86,等比中项的定义 $G^2=ab$,none,,
MATH,0090,86,通项公式 $a_n=a_1q^{n-1}$ 与推广式 $a_n=a_mq^{n-m}$,none,,
MATH,0090,86,前 $n$ 项和公式,none,,
MATH,0090,86,等比数列项的性质,none,,
MATH,0090,86,等间隔抽取的子数列仍成等比数列,none,,
MATH,0090,86,前 $n$ 项和的分段等比性,none,,
MATH,0090,86,前 $n$ 项积的等比性质,none,,
MATH,0090,86,奇偶项和之比与公比的关系,none,,
MATH,0090,86,等比数列的单调性判据,none,,
MATH,0090,86,前 $n$ 项和形如 $k-kq^n$ 是等比数列的充要条件,none,,
MATH,0091,87,等比数列基本量运算的方程思想,none,,
MATH,0091,87,等比数列求和需对公比 $q=1$ 与 $q\ne1$ 分类讨论,none,,
MATH,0091,87,等比数列判定的定义法,none,,
MATH,0091,87,等比数列判定的等比中项法,none,,
MATH,0091,87,等比数列判定的通项公式法,none,,
MATH,0091,87,等比数列判定的前 $n$ 项和公式法,none,,
MATH,0091,87,"四种判定方法在""证明""与""判定""上的适用区别",none,,
MATH,0091,87,证明数列不是等比数列的方法,none,,
MATH,0091,87,等差与等比数列四种判定方法的对照,none,,
MATH,0092,88,等比数列下标和相等的性质,none,,
MATH,0092,88,用下标和性质减少运算量的方法,none,,
MATH,0092,88,等差与等比数列在下标和性质上的对照,none,,
MATH,0092,88,等比数列隐含条件的挖掘,none,,
MATH,0092,88,由奇数项和与偶数项和求公比的方法,none,,
MATH,0092,88,由前 $n$ 项和的分段关系求值的方法,none,,
MATH,0093,89,错位相减法求和的五步流程,none,,
MATH,0093,89,等差乘等比型数列前 $n$ 项和的通式结构 $S_n=(An+B)q^n-B$,none,,
MATH,0093,89,"错位相减中""错项对齐""的操作要求",none,,
MATH,0093,89,错位相减后中间部分为等比数列（共 $n-1$ 项）的求和注意点,none,,
MATH,0093,89,裂项相消法的基本思想,none,,
MATH,0093,89,常见裂项形式,none,,
MATH,0093,89,裂项时按分母两因式之差的倒数配系数的规则,none,,
MATH,0094,90,裂项相消法求和的三个基本步骤,none,,
MATH,0094,90,等差型裂项的四条公式,none,,
MATH,0094,90,根式型裂项的三条公式,none,,
MATH,0094,90,指数型裂项的三条公式,none,,
MATH,0094,90,裂项相加型的两条公式,none,,
MATH,0094,90,其他裂项形式,none,,
MATH,0094,90,"裂项相消中""配系数 = 分母两因式之差的倒数""的规则",none,,
MATH,0095,91,分组转化法求和的适用类型,none,,
MATH,0095,91,分组转化法求和的实现,none,,
MATH,0095,91,并项法求和的适用类型,none,,
MATH,0095,91,并项法的操作,none,,
MATH,0095,91,并项法中对 $n$ 的奇偶分类讨论的必要性,none,,
MATH,0095,91,数列求和的六种方法体系,none,,
MATH,0095,91,由通项结构选择求和方法的决策流程,none,,
MATH,0096,92,判断数列中不等关系的三种方法,none,,
MATH,0096,92,数列中不等式恒成立问题的转化,none,,
MATH,0096,92,数列不等式的证明方法,none,,
MATH,0096,92,六条常见放缩公式,none,,
MATH,0096,92,放缩方向的确定,none,,
MATH,0096,92,放缩后需可求和,none,,
MATH,0096,92,数列与函数的内在联系（通项与前 $n$ 项和都是关于 $n$ 的函数）与函数思想的应用,none,,
MATH,0096,92,数列单调性与对应函数单调性的区别,none,,
MATH,0097,93,数列新定义题的解题要点,none,,
MATH,0097,93,数列与其他板块的交汇类型,none,,
MATH,0097,93,新定义数列题的通用解法四步,none,,
MATH,0097,93,"""(i,j)-可分数列""类问题的处理思路",none,,
MATH,0097,93,数列综合题的答题规范,none,,
MATH,0099,95,棱柱、棱锥、棱台的底面、侧棱、侧面形状的结构特征,none,,
MATH,0099,95,台体是由锥体截得的,none,,
MATH,0099,95,圆柱、圆锥、圆台、球的母线、轴截面、侧面展开图特征,none,,
MATH,0099,95,球面不能展开；球的截面是圆面,none,,
MATH,0099,95,球心与不过球心的截面圆心的连线垂直于截面,none,,
MATH,0099,95,球心到截面的距离、球的半径与截面半径的关系 $r=\sqrt{R^2-d^2}$,none,,
MATH,0099,95,"斜二测画法的""三变""（坐标轴夹角改变、$y$ 轴平行线段减半、图形改变）与""三不变""",none,,
MATH,0099,95,斜二测画法中直观图与原图形的面积比 $\frac{\sqrt2}{4}$,none,,
MATH,0099,95,圆柱、圆锥、圆台的侧面积公式,none,,
MATH,0099,95,柱体、锥体、台体、球的表面积与体积公式,none,,
MATH,0099,95,体积公式的统一性,none,,
MATH,0100,96,斜二测画法的关键点处理,none,,
MATH,0100,96,空间曲线（段）最短问题的解法,none,,
MATH,0100,96,最短路径问题的三步,none,,
MATH,0100,96,棱台判定的完整条件,none,,
MATH,0100,96,锥体截得台体的前提,none,,
MATH,0100,96,圆锥形成的条件,none,,
