subject,slug,name,book,chapter,section,score
MATH,集合新定义的解题思路,集合新定义的解题思路,数学必修第一册,第一章 集合与常用逻辑用语,1.1 集合的概念,0.20
MATH,充分条件与必要条件的判断,充分条件与必要条件的判断,数学必修第一册,第一章 集合与常用逻辑用语,1.4 充分条件与必要条件,0.71
MATH,等价转化法-将命题转化为另一个与之等价的且便于判断真假的命题,等价转化法,数学选择性必修第二册,第四章 数列,4.4 数学归纳法,0.12
MATH,数列的有关概念,数列的有关概念,数学选择性必修第二册,第四章 数列,4.1 数列的概念,0.80
MATH,数列与函数的关系,数列与函数的关系,数学必修第一册,第四章 指数函数与对数函数,4.4 对数函数,0.40
MATH,等差数列的有关概念,等差数列的有关概念,数学选择性必修第二册,第四章 数列,4.1 数列的概念,0.67
MATH,等差数列的有关公式,等差数列的有关公式,数学选择性必修第二册,第四章 数列,4.2 等差数列,0.50
MATH,等差数列的常用性质,等差数列的常用性质,数学选择性必修第二册,第四章 数列,4.2 等差数列,0.60
MATH,等差数列前项和的常用性质,等差数列前项和的常用性质,数学选择性必修第二册,第四章 数列,4.2 等差数列,0.43
MATH,等比数列的有关概念,等比数列的有关概念,数学选择性必修第二册,第四章 数列,4.1 数列的概念,0.67
MATH,等比数列的有关公式,等比数列的有关公式,数学选择性必修第二册,第四章 数列,4.3 等比数列,0.50
MATH,等比数列的常用性质,等比数列的常用性质,数学选择性必修第二册,第四章 数列,4.3 等比数列,0.60
MATH,等比数列前项和的常用性质,等比数列前项和的常用性质,数学选择性必修第二册,第四章 数列,4.3 等比数列,0.43
MATH,数列的单调性与最值问题,数列的单调性与最值问题,数学选择性必修第二册,第四章 数列,4.2 等差数列,0.22
MATH,等差数列前n项和最值问题,等差数列前n项和最值问题,数学选择性必修第二册,第四章 数列,4.2 等差数列,0.33
MATH,等差数列含绝对值问题,等差数列含绝对值问题,数学选择性必修第二册,第四章 数列,4.2 等差数列,0.38
MATH,等差数列与等比数列新背景问题,等差数列与等比数列新背景问题,数学选择性必修第二册,第四章 数列,4.2 等差数列,0.33
MATH,混淆数列与函数致错,混淆数列与函数致错,数学必修第一册,第四章 指数函数与对数函数,4.4 对数函数,0.29
MATH,对等比数列-中项-理解错误致错,对等比数列“中项”理解错误致错,数学选择性必修第二册,第四章 数列,4.3 等比数列,0.33
MATH,忽视对公比q的讨论致错,忽视对公比q的讨论致错,数学选择性必修第二册,第四章 数列,4.3 等比数列,0.10
MATH,由前几项归纳数列通项的方法,由前几项归纳数列通项的方法,数学选择性必修第二册,第四章 数列,4.4 数学归纳法,0.33
MATH,周期数列的常见形式,周期数列的常见形式,数学选择性必修第二册,第四章 数列,4.2 等差数列,0.29
MATH,求解等差数列基本量的策略,求解等差数列基本量的策略,数学选择性必修第二册,第四章 数列,4.2 等差数列,0.33
MATH,前n项和公式法-为常数为等差数列,前n项和公式法,数学必修第一册,第五章 三角函数,5.3 诱导公式,0.29
MATH,等差数列前n项和性质的应用,等差数列前n项和性质的应用,数学选择性必修第二册,第四章 数列,4.2 等差数列,0.43
MATH,求解等比数列基本量的策略,求解等比数列基本量的策略,数学选择性必修第二册,第四章 数列,4.3 等比数列,0.33
MATH,前项和公式法-若数列的前项和-则该数列是等比数列,前项和公式法,数学必修第一册,第五章 三角函数,5.3 诱导公式,0.29
MATH,等比数列性质应用问题的解题突破口,等比数列性质应用问题的解题突破口,数学选择性必修第二册,第四章 数列,4.3 等比数列,0.30
MATH,应用等比数列性质解题时的2个注意点,应用等比数列性质解题时的2个注意点,数学选择性必修第二册,第四章 数列,4.3 等比数列,0.27
MATH,数列的递推公式,数列的递推公式,数学选择性必修第二册,第四章 数列,4.2 等差数列,0.29
MATH,数列通项公式的求法,数列通项公式的求法,数学选择性必修第二册,第四章 数列,4.2 等差数列,0.22
MATH,公式法,公式法,数学必修第一册,第五章 三角函数,5.3 诱导公式,0.40
MATH,累加法-适用于an-1-an-f-n-可变形为an-1-an-f-n,累加法,数学选择性必修第三册,第六章 计数原理,6.1 分类加法计数原理与分步乘法计数原理,0.25
MATH,取倒数法-an-1-p-q-r是常数-可变形为,取倒数法,数学选择性必修第二册,第四章 数列,4.4 数学归纳法,0.29
MATH,特征根法与不动点法,特征根法与不动点法,数学必修第一册,第二章 一元二次函数、方程和不等式,2.1 等式性质与不等式性质,0.10
MATH,分组转化法,分组转化法,数学选择性必修第三册,第六章 计数原理,6.2 排列与组合,0.14
MATH,求和问题,求和问题,,,,0.00
MATH,余数列周期性,余数列周期性,数学选择性必修第二册,第四章 数列,4.2 等差数列,0.29
MATH,由求时忽略对-检验致错,由求时忽略对“”检验致错,,,,0.00
MATH,裂项相消求和时遗漏剩余项致错,裂项相消求和时遗漏剩余项致错,数学选择性必修第三册,第六章 计数原理,6.3 二项式定理,0.07
MATH,由sn求an的步骤,由Sn求an的步骤,,,,0.00
MATH,累加法与累乘法求数列通项,累加法与累乘法求数列通项,数学选择性必修第三册,第六章 计数原理,6.1 分类加法计数原理与分步乘法计数原理,0.33
MATH,构造法求数列通项,构造法求数列通项,数学选择性必修第二册,第四章 数列,4.2 等差数列,0.22
MATH,取倒数法求数列通项,取倒数法求数列通项,数学选择性必修第二册,第四章 数列,4.2 等差数列,0.22
MATH,分组-并项-法求数列的前n项和,分组（并项）法求数列的前n项和,数学选择性必修第二册,第四章 数列,4.2 等差数列,0.22
MATH,用裂项法求和的裂项原则及规律,用裂项法求和的裂项原则及规律,数学选择性必修第三册,第六章 计数原理,6.1 分类加法计数原理与分步乘法计数原理,0.15
MATH,裂项相消法中常见的裂项技巧,裂项相消法中常见的裂项技巧,数学选择性必修第三册,第六章 计数原理,6.3 二项式定理,0.10
MATH,注意解题-3关键,注意解题“3关键”,数学必修第一册,第五章 三角函数,5.1 任意角和弧度制,0.08
MATH,等差乘等比数列求和-令-可以用错位相减法,等差乘等比数列求和，令，可以用错位相减法,数学选择性必修第二册,第四章 数列,4.2 等差数列,0.23
MATH,函数y-f-x-在x-x0处的导数定义,函数y＝f(x)在x＝x0处的导数定义,数学选择性必修第二册,第五章 一元函数的导数及其应用,5.3 导数在研究函数中的应用,0.33
MATH,导数与函数的单调性的关系,导数与函数的单调性的关系,数学选择性必修第二册,第五章 一元函数的导数及其应用,5.3 导数在研究函数中的应用,0.33
MATH,导数法求函数单调区间的步骤,导数法求函数单调区间的步骤,数学选择性必修第二册,第五章 一元函数的导数及其应用,5.3 导数在研究函数中的应用,0.27
MATH,函数极值与最值的关系,函数极值与最值的关系,数学必修第一册,第四章 指数函数与对数函数,4.4 对数函数,0.29
MATH,过定点的多切线问题,过定点的多切线问题,数学选择性必修第一册,第二章 直线和圆的方程,2.3 直线的交点坐标与距离公式,0.12
MATH,含参函数的单调性讨论,含参函数的单调性讨论,数学必修第一册,第三章 函数的概念与性质,3.2 函数的基本性质,0.27
MATH,单变量不等式恒成立问题,单变量不等式恒成立问题,数学必修第一册,第二章 一元二次函数、方程和不等式,2.1 等式性质与不等式性质,0.18
MATH,双变量不等式恒成立问题,双变量不等式恒成立问题,数学必修第一册,第二章 一元二次函数、方程和不等式,2.1 等式性质与不等式性质,0.17
MATH,导数与函数零点问题,导数与函数零点问题,数学选择性必修第二册,第五章 一元函数的导数及其应用,5.3 导数在研究函数中的应用,0.33
MATH,函数的隐零点问题,函数的隐零点问题,数学必修第一册,第四章 指数函数与对数函数,4.4 对数函数,0.29
MATH,极值点偏移问题,极值点偏移问题,数学选择性必修第一册,第二章 直线和圆的方程,2.3 直线的交点坐标与距离公式,0.06
MATH,复合函数求导-漏层-或-错层-致错,复合函数求导“漏层”或“错层”致错,数学选择性必修第二册,第五章 一元函数的导数及其应用,5.3 导数在研究函数中的应用,0.20
MATH,误解-导数为0-与-有极值-的关系致错,误解“导数为0”与“有极值”的关系致错,数学选择性必修第二册,第五章 一元函数的导数及其应用,5.2 导数的运算,0.15
MATH,对导数正负与函数图象升降关系理解不准确致错,对导数正负与函数图象升降关系理解不准确致错,数学必修第一册,第五章 三角函数,5.4 三角函数的图象与性质,0.20
MATH,导数定义在极限中的计算,导数定义在极限中的计算,数学选择性必修第二册,第五章 一元函数的导数及其应用,5.2 导数的运算,0.33
MATH,曲线-在-某点处的切线问题,曲线“在”某点处的切线问题,数学选择性必修第一册,第三章 圆锥曲线的方程,3.2 双曲线,0.18
MATH,曲线-过-某点的切线问题,曲线“过”某点的切线问题,数学选择性必修第一册,第三章 圆锥曲线的方程,3.2 双曲线,0.18
MATH,两曲线的公切线问题,两曲线的公切线问题,数学选择性必修第一册,第三章 圆锥曲线的方程,3.2 双曲线,0.25
MATH,已知函数单调性求参数,已知函数单调性求参数,数学必修第一册,第三章 函数的概念与性质,3.2 函数的基本性质,0.27
MATH,导数构造法解函数不等式,导数构造法解函数不等式,数学选择性必修第二册,第五章 一元函数的导数及其应用,5.3 导数在研究函数中的应用,0.30
MATH,利用导数求函数极值的方法步骤,利用导数求函数极值的方法步骤,数学选择性必修第二册,第五章 一元函数的导数及其应用,5.3 导数在研究函数中的应用,0.25
MATH,已知函数的极值求参数,已知函数的极值求参数,数学必修第一册,第四章 指数函数与对数函数,4.4 对数函数,0.25
MATH,利用导数研究函数的最值,利用导数研究函数的最值,数学选择性必修第二册,第五章 一元函数的导数及其应用,5.3 导数在研究函数中的应用,0.62
MATH,空间向量的有关概念,空间向量的有关概念,数学选择性必修第一册,第一章 空间向量与立体几何,1.4 空间向量的应用,0.57
MATH,空间向量的线性运算,空间向量的线性运算,数学选择性必修第一册,第一章 空间向量与立体几何,1.1 空间向量及其运算,0.75
MATH,空间向量的有关定理,空间向量的有关定理,数学选择性必修第一册,第一章 空间向量与立体几何,1.4 空间向量的应用,0.67
MATH,空间向量的数量积及运算律,空间向量的数量积及运算律,数学选择性必修第一册,第一章 空间向量与立体几何,1.1 空间向量及其运算,0.67
MATH,空间向量数量积的坐标表示及其应用,空间向量数量积的坐标表示及其应用,数学选择性必修第一册,第一章 空间向量与立体几何,1.3 空间向量及其运算的坐标表示,0.67
