rel_path	state	location	sha16	size	action
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第七章　立体几何与空间向量/第3节　空间点、直线、平面之间的位置关系.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第七章　立体几何与空间向量\第3节　空间点、直线、平面之间的位置关系.docx	-	1509045	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第七章　立体几何与空间向量/第4节　空间直线、平面的平行.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第七章　立体几何与空间向量\第4节　空间直线、平面的平行.docx	-	1730914	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第七章　立体几何与空间向量/第5节　空间直线、平面的垂直.DOCX	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第七章　立体几何与空间向量\第5节　空间直线、平面的垂直.DOCX	-	1530965	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第七章　立体几何与空间向量/第6节　空间向量与线面位置关系.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第七章　立体几何与空间向量\第6节　空间向量与线面位置关系.docx	-	1312610	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第七章　立体几何与空间向量/第7节　向量法求空间角.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第七章　立体几何与空间向量\第7节　向量法求空间角.docx	-	1383651	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第七章　立体几何与空间向量/第8节　空间距离.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第七章　立体几何与空间向量\第8节　空间距离.docx	-	1398450	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第七章　立体几何与空间向量/第9节　探索性及折叠问题.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第七章　立体几何与空间向量\第9节　探索性及折叠问题.docx	-	1257967	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第三章 一元函数的导数及其应用/多选题加练（三）导数及其应用.DOCX	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第三章 一元函数的导数及其应用\多选题加练（三）导数及其应用.DOCX	-	952698	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第三章 一元函数的导数及其应用/第1节 导数的概念及运算.DOCX	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第三章 一元函数的导数及其应用\第1节 导数的概念及运算.DOCX	-	1460974	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第三章 一元函数的导数及其应用/第2节 导数与函数的单调性（一）.DOCX	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第三章 一元函数的导数及其应用\第2节 导数与函数的单调性（一）.DOCX	-	1215229	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第三章 一元函数的导数及其应用/第3节 导数与函数的单调性（二）.DOCX	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第三章 一元函数的导数及其应用\第3节 导数与函数的单调性（二）.DOCX	-	1015558	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第三章 一元函数的导数及其应用/第4节 导数与函数的极值.DOCX	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第三章 一元函数的导数及其应用\第4节 导数与函数的极值.DOCX	-	1098708	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第三章 一元函数的导数及其应用/第5节 导数与函数的最值.DOCX	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第三章 一元函数的导数及其应用\第5节 导数与函数的最值.DOCX	-	1140538	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第三章 一元函数的导数及其应用/高考难点突破系列（一）导数中的综合问题/第一课时 不等式恒（能）成立问题.DOCX	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第三章 一元函数的导数及其应用\高考难点突破系列（一）导数中的综合问题\第一课时 不等式恒（能）成立问题.DOCX	-	974641	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第三章 一元函数的导数及其应用/高考难点突破系列（一）导数中的综合问题/第三课时 利用导数研究函数的零点.DOCX	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第三章 一元函数的导数及其应用\高考难点突破系列（一）导数中的综合问题\第三课时 利用导数研究函数的零点.DOCX	-	987012	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第三章 一元函数的导数及其应用/高考难点突破系列（一）导数中的综合问题/第二课时 构造函数证明不等式.DOCX	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第三章 一元函数的导数及其应用\高考难点突破系列（一）导数中的综合问题\第二课时 构造函数证明不等式.DOCX	-	1002931	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第九章　统计与成对数据的统计分析/多选题加练(九)　统计与成对数据的统计分析.DOCX	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第九章　统计与成对数据的统计分析\多选题加练(九)　统计与成对数据的统计分析.DOCX	-	1029930	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第九章　统计与成对数据的统计分析/第1节　随机抽样、统计图表.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第九章　统计与成对数据的统计分析\第1节　随机抽样、统计图表.docx	-	1948960	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第九章　统计与成对数据的统计分析/第2节　用样本估计总体.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第九章　统计与成对数据的统计分析\第2节　用样本估计总体.docx	7aef2ab22db134f0	1274903	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第九章　统计与成对数据的统计分析/第3节　成对数据的统计分析.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第九章　统计与成对数据的统计分析\第3节　成对数据的统计分析.docx	-	1300424	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第二章 函数/多选题加练（一） 函数性质的综合应用.DOCX	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第二章 函数\多选题加练（一） 函数性质的综合应用.DOCX	-	916568	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第二章 函数/多选题加练（二）基本初等函数及函数的应用.DOCX	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第二章 函数\多选题加练（二）基本初等函数及函数的应用.DOCX	-	963025	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第二章 函数/第10节 函数的图象.DOCX	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第二章 函数\第10节 函数的图象.DOCX	-	1444185	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第二章 函数/第11节 函数与方程.DOCX	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第二章 函数\第11节 函数与方程.DOCX	-	1245218	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第二章 函数/第12节 函数模型及其应用.DOCX	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第二章 函数\第12节 函数模型及其应用.DOCX	c34f82d0c3da9b66	1124454	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第二章 函数/第1节 函数的概念及其表示.DOCX	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第二章 函数\第1节 函数的概念及其表示.DOCX	-	1493322	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第二章 函数/第2节 单调性与最大（小）值（一）.DOCX	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第二章 函数\第2节 单调性与最大（小）值（一）.DOCX	-	1091154	delete
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第二章 函数/第3节 单调性与最大（小）值（二）.DOCX	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\2026年新高考资料\一轮复习\2026年大一轮复习讲义数学课件讲义练习\基础版\Word版题库\第二章 函数\第3节 单调性与最大（小）值（二）.DOCX	-	1055367	delete
