subject,slug,name,topic,material_count,tier,note
PHYSICS,实验知识体系,实验知识体系,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,导体的伏安特性曲线,导体的伏安特性曲线,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,小船过河模型,小船过河模型,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,小行星防御与资源开发,小行星防御与资源开发,物理必修第二册·第七章·万有引力与宇宙航行,1,thin,
PHYSICS,小量程电流表-表头,小量程电流表(表头),PHYSICS·综合·综合·综合,1,thin,
PHYSICS,尺规作图法,尺规作图法,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,差值法测电表内阻,差值法测电表内阻,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,带电粒子倾斜射入匀强磁场的螺旋线运动,带电粒子倾斜射入匀强磁场的螺旋线运动,物理必修第三册·第九十章·静电场,1,thin,
PHYSICS,带电粒子在分离的电场、磁场中的运动形式,带电粒子在分离的电场、磁场中的运动形式,物理必修第三册·第九十章·静电场,1,thin,
PHYSICS,带电粒子在电场中直线运动的分析方法,带电粒子在电场中直线运动的分析方法,物理必修第三册·第九十章·静电场,1,thin,
PHYSICS,带电粒子在磁场中运动与原子核反应综合模型,带电粒子在磁场中运动与原子核反应综合模型,物理必修第三册·第九十章·静电场,1,thin,
PHYSICS,常用公式-n-n-m-m,常用公式：n＝N，m＝M。,物理选择性必修第三册·第四五章·近代物理,1,thin,
PHYSICS,常见基本粒子及其分类,常见基本粒子及其分类,物理选择性必修第三册·第四五章·近代物理,1,thin,
PHYSICS,常见物理量和状态,常见物理量和状态,物理选择性必修第三册·第一至三章·热学,1,thin,
PHYSICS,常见的图象,常见的图象,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,常见的导出单位,常见的导出单位,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,平均功率与瞬时功率,平均功率与瞬时功率,物理必修第二册·第八章·机械能与能量守恒,1,thin,
PHYSICS,平抛与竖直面结合问题,平抛与竖直面结合问题,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,平抛实验的创新方案,平抛实验的创新方案,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,平抛实验的数据处理,平抛实验的数据处理,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,平抛运动轨迹的数据处理与初速度计算,平抛运动轨迹的数据处理与初速度计算,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,平抛运动问题的解题思路,平抛运动问题的解题思路,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,库仑力作用下的平衡,库仑力作用下的平衡,物理必修第一册·第三章·相互作用,1,thin,
PHYSICS,库仑力的力学性质,库仑力的力学性质,物理必修第三册·第九十章·静电场,1,thin,
PHYSICS,应用光的折射定律解题的一般思路,应用光的折射定律解题的一般思路,物理选择性必修第一册·第四章·光学,1,thin,
PHYSICS,应用动量守恒定律的解题步骤,应用动量守恒定律的解题步骤,物理选择性必修第一册·第一章·动量,1,thin,
PHYSICS,引力波探测,引力波探测,物理必修第二册·第七章·万有引力与宇宙航行,1,thin,
PHYSICS,弹簧不锁定模型,弹簧不锁定模型,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,弹簧弹力与形变量实验的创新改进,弹簧弹力与形变量实验的创新改进,物理必修第一册·第三章·相互作用,1,thin,
PHYSICS,弹簧竖直悬挂实验的操作与读数要点,弹簧竖直悬挂实验的操作与读数要点,物理必修第一册·第三章·相互作用,1,thin,
PHYSICS,往复运动问题,往复运动问题,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,往返类与刹车类问题,往返类与刹车类问题,物理必修第一册·第二章·匀变速直线运动,1,thin,
PHYSICS,悬绳模型,悬绳模型,物理必修第一册·第三章·相互作用,1,thin,
PHYSICS,意义-表示放射性元素衰变的快慢,意义：表示放射性元素衰变的快慢．,物理选择性必修第三册·第四五章·近代物理,1,thin,
PHYSICS,打点计时器实验的操作规范,打点计时器实验的操作规范,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,技巧突破点,技巧突破点,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,抛体运动模型的分类体系,抛体运动模型的分类体系,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,抛体运动的相遇问题,抛体运动的相遇问题,物理必修第一册·第二章·匀变速直线运动,1,thin,
PHYSICS,按运动独立性建立坐标系,按运动独立性建立坐标系：,物理必修第一册·第一章·运动的描述,1,thin,
PHYSICS,振动图像与波的图像,振动图像与波的图像,物理选择性必修第一册·第二三章·机械振动与机械波,1,thin,
PHYSICS,振动图像与波的图像的综合分析,振动图像与波的图像的综合分析,物理选择性必修第一册·第二三章·机械振动与机械波,1,thin,
PHYSICS,排除法,排除法,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,探究两个互成角度的力的合成规律实验的误差与改进,探究两个互成角度的力的合成规律实验的误差与改进,物理必修第一册·第三章·相互作用,1,thin,
PHYSICS,探究力的合成规律实验的三个相同与三个适当,探究力的合成规律实验的三个相同与三个适当,物理必修第一册·第三章·相互作用,1,thin,
PHYSICS,探究加速度与力、质量关系的实验过程,探究加速度与力、质量关系的实验过程,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,探究加速度与力质量关系实验的图线异常分析,探究加速度与力质量关系实验的图线异常分析,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,探究加速度与力质量关系的实验创新,探究加速度与力质量关系的实验创新,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,探究变压器电压与匝数关系的实验,探究变压器电压与匝数关系的实验,物理选择性必修第二册·第三四章·交变电流与电磁波,1,thin,
PHYSICS,探究向心力影响因素的图像处理与结论,探究向心力影响因素的图像处理与结论,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,探究向心力影响因素的实验过程,探究向心力影响因素的实验过程,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,探究小车速度实验的操作细节,探究小车速度实验的操作细节,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,探究小车速度实验的改进与创新,探究小车速度实验的改进与创新,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,探究小车速度随时间变化的规律,探究小车速度随时间变化的规律,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,探究小车速度随时间变化规律的实验原理与步骤,探究小车速度随时间变化规律的实验原理与步骤,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,探究平抛运动特点实验的注意事项,探究平抛运动特点实验的注意事项,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,探究平抛运动特点实验的误差分析,探究平抛运动特点实验的误差分析,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,探究平抛运动特点的实验,探究平抛运动特点的实验,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,探究平抛运动特点的实验原理与器材,探究平抛运动特点的实验原理与器材,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,探究平抛运动特点的实验方案,探究平抛运动特点的实验方案,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,探究平抛运动特点的实验步骤,探究平抛运动特点的实验步骤,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,探究平抛运动的实验创新与误差,探究平抛运动的实验创新与误差,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,探究弹簧弹力与形变量关系实验的拓展与创新,探究弹簧弹力与形变量关系实验的拓展与创新,物理必修第一册·第三章·相互作用,1,thin,
PHYSICS,探究弹簧弹力与形变量关系的误差分析与改进,探究弹簧弹力与形变量关系的误差分析与改进,物理必修第一册·第三章·相互作用,1,thin,
PHYSICS,探究等温情况下气体压强与体积的关系实验,探究等温情况下气体压强与体积的关系实验,物理选择性必修第三册·第一至三章·热学,1,thin,
PHYSICS,探究等温情况气体压强与体积关系的实验要点,探究等温情况气体压强与体积关系的实验要点,物理选择性必修第三册·第一至三章·热学,1,thin,
PHYSICS,插针法测量玻璃的折射率,插针法测量玻璃的折射率,物理选择性必修第一册·第四章·光学,1,thin,
PHYSICS,摩擦力大小的计算方法,摩擦力大小的计算方法,物理必修第一册·第三章·相互作用,1,thin,
PHYSICS,放大法,放大法,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,放射性同位素及其应用,放射性同位素及其应用,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,数据处理-x1,数据处理,物理选择性必修第三册·第一至三章·热学,1,thin,
PHYSICS,斜面上圆周运动的类型与处理,斜面上圆周运动的类型与处理,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,斜面体受地面摩擦力的判断,斜面体受地面摩擦力的判断,物理必修第一册·第三章·相互作用,1,thin,
PHYSICS,斜面倾角突变-等效于-n-变,斜面倾角突变 (等效于 N 变)：,物理必修第一册·第三章·相互作用,1,thin,
PHYSICS,斜面模型,斜面模型,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,斜面模型的正交分解建系,斜面模型的正交分解建系,物理必修第一册·第三章·相互作用,1,thin,
PHYSICS,斜面碰撞临界,斜面碰撞临界,物理必修第一册·第一章·运动的描述,1,thin,
PHYSICS,新情境问题的求解思路,新情境问题的求解思路,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,时刻-表示某一瞬间-在时间轴上用点表示-是一个状态量,时刻,物理必修第一册·第一章·运动的描述,1,thin,
PHYSICS,星球瓦解与黑洞临界条件,星球瓦解与黑洞临界条件,物理必修第二册·第七章·万有引力与宇宙航行,1,thin,
PHYSICS,星球的瓦解与黑洞,星球的瓦解与黑洞,物理必修第二册·第七章·万有引力与宇宙航行,1,thin,
PHYSICS,有界磁场中圆周运动的几何关系,有界磁场中圆周运动的几何关系,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,有界磁场中的典型边界模型,有界磁场中的典型边界模型,物理必修第三册·第十三章（安培力/洛伦兹力/感应定律见选择性必修第二册）·磁场与电磁感应,1,thin,
PHYSICS,有界磁场中轨迹半径与偏转角的关系,有界磁场中轨迹半径与偏转角的关系,物理必修第三册·第十三章（安培力/洛伦兹力/感应定律见选择性必修第二册）·磁场与电磁感应,1,thin,
PHYSICS,有界磁场中轨迹圆心的确定,有界磁场中轨迹圆心的确定,物理必修第三册·第十三章（安培力/洛伦兹力/感应定律见选择性必修第二册）·磁场与电磁感应,1,thin,
PHYSICS,有界磁场中运动时间的确定,有界磁场中运动时间的确定,物理必修第三册·第十三章（安培力/洛伦兹力/感应定律见选择性必修第二册）·磁场与电磁感应,1,thin,
PHYSICS,本质-是力的合成的逆运算-同样遵循矢量运算法则,力的分解的本质,物理必修第一册·第三章·相互作用,1,thin,
PHYSICS,机械振动与机械波知识体系,机械振动与机械波知识体系,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,机械能守恒的常见情境分析,机械能守恒的常见情境分析,物理必修第二册·第八章·机械能与能量守恒,1,thin,
PHYSICS,机械能是否守恒的判断方法,机械能是否守恒的判断方法,物理必修第二册·第八章·机械能与能量守恒,1,thin,
PHYSICS,核心思想-运动分解,核心思想:运动分解,物理必修第一册·第一章·运动的描述,1,thin,
PHYSICS,核心思想-运动分解-x1,核心思想：运动分解：,物理必修第一册·第一章·运动的描述,1,thin,
PHYSICS,椭圆轨道上卫星的速率计算,椭圆轨道上卫星的速率计算,物理必修第二册·第七章·万有引力与宇宙航行,1,thin,
PHYSICS,模型特点,动量模型的特点,物理选择性必修第一册·第一章·动量,1,thin,
PHYSICS,横波,横波,物理选择性必修第一册·第二三章·机械振动与机械波,1,thin,
PHYSICS,欧姆表的原理与刻度,欧姆表的原理与刻度,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,正则动量定理的应用,正则动量定理的应用,物理选择性必修第一册·第一章·动量,1,thin,
PHYSICS,正弦定理与余弦定理的应用,正弦定理与余弦定理的应用,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,正弦式交变电流,正弦式交变电流,物理选择性必修第二册·第三四章·交变电流与电磁波,1,thin,
PHYSICS,比例法,比例法,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,比值定义法,比值定义法,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,比值定义法与决定式的区别,比值定义法与决定式的区别,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,比较法,比较法,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,气体-液体-固体和热力学定理,气体、液体、固体和热力学定理,物理选择性必修第三册·第一至三章·热学,1,thin,
PHYSICS,气体状态变化图像的分析方法,气体状态变化图像的分析方法,物理选择性必修第三册·第一至三章·热学,1,thin,
PHYSICS,气体的状态参量,气体的状态参量,物理选择性必修第三册·第一至三章·热学,1,thin,
PHYSICS,求加速度的两种方法,求加速度的两种方法,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,求变力做功的常用方法,求变力做功的常用方法,物理必修第二册·第八章·机械能与能量守恒,1,thin,
PHYSICS,求解变力做功的常用方法,求解变力做功的常用方法,物理必修第二册·第八章·机械能与能量守恒,1,thin,
PHYSICS,求解的基本思路,求解的基本思路,物理必修第一册·第一章·运动的描述,1,thin,
PHYSICS,求解非点电荷电场强度的四种方法,求解非点电荷电场强度的四种方法,物理必修第三册·第九十章·静电场,1,thin,
PHYSICS,波的叠加原理,波的叠加原理,物理选择性必修第一册·第二三章·机械振动与机械波,1,thin,
PHYSICS,洛伦兹力作用下带电体的动态分析,洛伦兹力作用下带电体的动态分析,物理必修第三册·第十三章（安培力/洛伦兹力/感应定律见选择性必修第二册）·磁场与电磁感应,1,thin,
PHYSICS,洛伦兹力作用下带电体的运动,洛伦兹力作用下带电体的运动,物理必修第三册·第十三章（安培力/洛伦兹力/感应定律见选择性必修第二册）·磁场与电磁感应,1,thin,
PHYSICS,洛伦兹力作用下的带电体运动,洛伦兹力作用下的带电体运动,物理必修第三册·第十三章（安培力/洛伦兹力/感应定律见选择性必修第二册）·磁场与电磁感应,1,thin,
PHYSICS,洛埃镜,洛埃镜,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,测电阻方法体系与选择,测电阻方法体系与选择,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,测电阻率实验的改进方向,测电阻率实验的改进方向,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,测电阻的创新方案,测电阻的创新方案,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,测速度与加速度的实验拓展创新,测速度与加速度的实验拓展创新,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,测量加速度的改进方法,测量加速度的改进方法,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,测量动摩擦因数的实验方法,测量动摩擦因数的实验方法,物理必修第一册·第三章·相互作用,1,thin,
PHYSICS,测量导体电阻率的实验操作要领,测量导体电阻率的实验操作要领,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,测量玻璃的折射率实验,测量玻璃的折射率实验,物理选择性必修第一册·第四章·光学,1,thin,
PHYSICS,测量电源电动势和内阻的误差分析,测量电源电动势和内阻的误差分析,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,测量电阻率实验的电流与温度控制,测量电阻率实验的电流与温度控制,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,测量重力加速度的实验方法,测量重力加速度的实验方法,物理必修第二册·第七章·万有引力与宇宙航行,1,thin,
PHYSICS,测量金属丝电阻率的实验过程与数据处理,测量金属丝电阻率的实验过程与数据处理,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,测量金属丝电阻率的注意事项,测量金属丝电阻率的注意事项,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,浸润不浸润与毛细现象,浸润不浸润与毛细现象,物理选择性必修第三册·第一至三章·热学,1,thin,
PHYSICS,浸润与不浸润的产生原因,浸润与不浸润的产生原因,物理选择性必修第三册·第一至三章·热学,1,thin,
PHYSICS,浸润与不浸润（附着层与毛细现象）,浸润与不浸润（附着层与毛细现象）,物理选择性必修第三册·第一至三章·热学,1,thin,
PHYSICS,消参法,消参法,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,深空引力导航,深空引力导航,物理必修第二册·第七章·万有引力与宇宙航行,1,thin,
PHYSICS,温度计-测量温度的仪器,温度计：测量温度的仪器。,物理选择性必修第三册·第一至三章·热学,1,thin,
PHYSICS,游标卡尺的读数,游标卡尺的读数,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,滑块-摆球模型,滑块-摆球模型,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,滑块-木板模型,滑块-木板模型,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,火箭,火箭,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,热力学第三定律,热力学第三定律,物理选择性必修第三册·第一至三章·热学,1,thin,
PHYSICS,热力学第零定律,热力学第零定律,物理选择性必修第三册·第一至三章·热学,1,thin,
PHYSICS,热学知识体系,热学知识体系,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,爆炸现象与动量守恒,爆炸现象与动量守恒,物理选择性必修第一册·第一章·动量,1,thin,
PHYSICS,爆炸问题,爆炸问题,物理选择性必修第一册·第一章·动量,1,thin,
PHYSICS,牛顿力学的局限性,牛顿力学的局限性,物理必修第一册·第四章·牛顿运动定律,1,thin,
PHYSICS,牛顿第二定律中的正交分解法,牛顿第二定律中的正交分解法,物理必修第一册·第三章·相互作用,1,thin,
PHYSICS,牛顿运动定律中的多过程问题,牛顿运动定律中的多过程问题,物理必修第一册·第四章·牛顿运动定律,1,thin,
PHYSICS,物理作图的基本规范,物理作图的基本规范,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,物理图像的斜率与面积分析法,物理图像的斜率与面积分析法,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,狭义相对论的三个结论,狭义相对论的三个结论,物理选择性必修第三册·第四五章·近代物理,1,thin,
PHYSICS,狭义相对论的基本假设与质速关系,狭义相对论的基本假设与质速关系,物理选择性必修第三册·第四五章·近代物理,1,thin,
PHYSICS,理想化模型,理想化模型,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,理想模型与比值定义法,理想模型与比值定义法,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,用三角函数求极值处理物理极值问题,用三角函数求极值处理物理极值问题,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,用传感器与计算机描绘平抛运动轨迹,用传感器与计算机描绘平抛运动轨迹,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,用传感器探究平抛运动的特点,用传感器探究平抛运动的特点,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,用动量定理处理洛伦兹力问题,用动量定理处理洛伦兹力问题,物理选择性必修第一册·第一章·动量,1,thin,
PHYSICS,用动量定理解释两类现象,用动量定理解释两类现象,物理选择性必修第一册·第一章·动量,1,thin,
PHYSICS,用单摆测重力加速度的创新设计,用单摆测重力加速度的创新设计,物理必修第二册·第七章·万有引力与宇宙航行,1,thin,
PHYSICS,用油膜法估测油酸分子大小的实验要点,用油膜法估测油酸分子大小的实验要点,物理选择性必修第三册·第一至三章·热学,1,thin,
PHYSICS,用自由落体运动测重力加速度,用自由落体运动测重力加速度,物理必修第一册·第二章·匀变速直线运动,1,thin,
PHYSICS,由测定加速度延伸为测定交流电的频率,由测定加速度延伸为测定交流电的频率。,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,由简谐运动图像获取信息,由简谐运动图像获取信息,物理选择性必修第一册·第二三章·机械振动与机械波,1,thin,
PHYSICS,电偏转与磁偏转的比较,电偏转与磁偏转的比较,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,电功与电热的关系,电功与电热的关系,物理必修第二册·第八章·机械能与能量守恒,1,thin,
PHYSICS,电动机牵引情境的功率与能量关系,电动机牵引情境的功率与能量关系,物理必修第二册·第八章·机械能与能量守恒,1,thin,
PHYSICS,电势能变化与电势高低的判断方法,电势能变化与电势高低的判断方法,物理必修第二册·第八章·机械能与能量守恒,1,thin,
PHYSICS,电势高低与电势能大小的判断方法,电势高低与电势能大小的判断方法,物理必修第二册·第八章·机械能与能量守恒,1,thin,
PHYSICS,电压表差值法,电压表差值法,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,电场与磁场知识体系,电场与磁场知识体系,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,电场中的v-t图像分析,电场中的v-t图像分析,物理必修第三册·第九十章·静电场,1,thin,
PHYSICS,电场强度与电势的叠加,电场强度与电势的叠加,物理必修第三册·第九十章·静电场,1,thin,
PHYSICS,电场强度的叠加方法,电场强度的叠加方法,物理必修第三册·第九十章·静电场,1,thin,
PHYSICS,电学实物连图的注意事项,电学实物连图的注意事项,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,电学实验中电表的选择方法,电学实验中电表的选择方法,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,电学实验仪器的选择,电学实验仪器的选择,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,电学实验仪器的选择技巧,电学实验仪器的选择技巧,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,电学实验器材的选取,电学实验器材的选取,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,电学实验器材的选取与实物图连接,电学实验器材的选取与实物图连接,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,电学实验器材的选择,电学实验器材的选择,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,电学实验设计的“三原则”与仪器选择,电学实验设计的“三原则”与仪器选择,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,电池容量与放电曲线,电池容量与放电曲线,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,电池组的串联与并联,电池组的串联与并联,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,电源与电阻的U-I图像（工作点）,电源与电阻的U-I图像（工作点）,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,电磁学图像的解题通法,电磁学图像的解题通法,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,电磁感应,电磁感应,物理必修第三册·第十三章（安培力/洛伦兹力/感应定律见选择性必修第二册）·磁场与电磁感应·3 电磁感应现象及应用,1,thin,
PHYSICS,电磁感应与动量定理模型,电磁感应与动量定理模型,物理选择性必修第一册·第一章·动量,1,thin,
PHYSICS,电磁感应中电荷量的计算,电磁感应中电荷量的计算,物理必修第三册·第十三章（安培力/洛伦兹力/感应定律见选择性必修第二册）·磁场与电磁感应,1,thin,
PHYSICS,电磁感应中的电容器问题,电磁感应中的电容器问题,物理必修第三册·第九十章·静电场,1,thin,
PHYSICS,电磁感应中的电荷量计算,电磁感应中的电荷量计算,物理必修第三册·第十三章（安培力/洛伦兹力/感应定律见选择性必修第二册）·磁场与电磁感应,1,thin,
PHYSICS,电磁阻尼与电磁驱动,电磁阻尼与电磁驱动,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,电离态与电离能,电离态与电离能,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,电荷,电荷,物理必修第三册·第九十章·静电场·1 电荷,1,thin,
PHYSICS,电表改装问题的两点提醒,电表改装问题的两点提醒,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,电表的使用与量程选择,电表的使用与量程选择,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,电路与电磁感应中的图像解读,电路与电磁感应中的图像解读,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,电路与电磁感应知识体系,电路与电磁感应知识体系,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,电路中的三类图线,电路中的三类图线,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,电路中的基本概念,电路中的基本概念,物理必修第三册·第十一十二章·恒定电流·1 电路中的能量转化,1,thin,
PHYSICS,电路动态分析的三种方法,电路动态分析的三种方法,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,电路动态分析的四种方法,电路动态分析的四种方法,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,电路动态分析的方法,电路动态分析的方法,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,电路的等效处理方法,电路的等效处理方法,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,电阻的定义式与决定式,电阻的定义式与决定式,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,相对位移与划痕长度,相对位移与划痕长度,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,相对湿度,相对湿度,物理选择性必修第三册·第一至三章·热学,1,thin,
PHYSICS,相对论,相对论,物理选择性必修第三册·第四五章·近代物理,1,thin,
PHYSICS,相对论时空观,相对论时空观,物理选择性必修第三册·第四五章·近代物理,1,thin,
PHYSICS,相对论时空观与牛顿力学的局限性,相对论时空观与牛顿力学的局限性,物理必修第一册·第四章·牛顿运动定律,1,thin,
PHYSICS,相对运动法（换参法）,相对运动法（换参法）,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,相遇次数问题,相遇次数问题,物理必修第一册·第二章·匀变速直线运动,1,thin,
PHYSICS,矢量图解法,矢量图解法,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,碰撞与轨道变化综合问题的分析流程,碰撞与轨道变化综合问题的分析流程,物理必修第二册·第七章·万有引力与宇宙航行,1,thin,
PHYSICS,碰撞恢复系数,碰撞恢复系数,物理选择性必修第一册·第一章·动量,1,thin,
PHYSICS,碰撞的分类与比较,碰撞的分类与比较,物理选择性必修第一册·第一章·动量,1,thin,
PHYSICS,碰撞的可能性分析,碰撞的可能性分析,物理选择性必修第一册·第一章·动量,1,thin,
PHYSICS,磁场与磁场的组合模型,磁场与磁场的组合模型,物理必修第三册·第十三章（安培力/洛伦兹力/感应定律见选择性必修第二册）·磁场与电磁感应,1,thin,
PHYSICS,磁场与磁场的组合（两段圆弧的衔接）,磁场与磁场的组合（两段圆弧的衔接）,物理必修第三册·第十三章（安培力/洛伦兹力/感应定律见选择性必修第二册）·磁场与电磁感应,1,thin,
PHYSICS,磁感线的特点,磁感线的特点,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,磁电式电表的原理,磁电式电表的原理,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,空间抛体问题,空间抛体问题,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,立体空间中的抛体运动,立体空间中的抛体运动,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,竖直面与水平面约束下的平抛模型,竖直面与水平面约束下的平抛模型,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,竖直面内圆周运动问题的解题思路,竖直面内圆周运动问题的解题思路,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,第一类永动机,第一类永动机,物理选择性必修第三册·第一至三章·热学,1,thin,
PHYSICS,等分法,等分法,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,等分法确定电场线,等分法确定电场线,物理必修第三册·第九十章·静电场,1,thin,
PHYSICS,等效电源,等效电源,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,等量同种与等量异种点电荷的电场分布,等量同种与等量异种点电荷的电场分布,物理必修第三册·第九十章·静电场,1,thin,
PHYSICS,简谐运动的图像与对称性,简谐运动的图像与对称性,物理选择性必修第一册·第二三章·机械振动与机械波,1,thin,
PHYSICS,简谐运动的振动图象与信息提取,简谐运动的振动图象与信息提取,物理选择性必修第一册·第二三章·机械振动与机械波,1,thin,
PHYSICS,类单摆模型与等效重力加速度,类单摆模型与等效重力加速度,物理必修第二册·第七章·万有引力与宇宙航行,1,thin,
PHYSICS,累积法,累积法,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,纵波,纵波,物理选择性必修第一册·第二三章·机械振动与机械波,1,thin,
