rel_path,top_dir,ext,bytes,content_bearing,pages,text_cjk_sample,text_layer
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第十章　计数原理、概率、随机变量及其分布/第4节　随机事件、频率与概率.docx,2026年新高考资料,.docx,1067775,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第十章　计数原理、概率、随机变量及其分布/第5节　古典概型、概率的基本性质.docx,2026年新高考资料,.docx,1128425,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第十章　计数原理、概率、随机变量及其分布/第6节　事件的相互独立性、条件概率与全概率公式.DOCX,2026年新高考资料,.docx,1068183,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第十章　计数原理、概率、随机变量及其分布/第7节　离散型随机变量及其分布列、数字特征.docx,2026年新高考资料,.docx,1038467,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第十章　计数原理、概率、随机变量及其分布/第8节　二项分布、超几何分布与正态分布.docx,2026年新高考资料,.docx,1108071,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第十章　计数原理、概率、随机变量及其分布/第9节　概率与统计的综合问题.docx,2026年新高考资料,.docx,1188657,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第四章　三角函数、解三角形/多选题加练(四)　三角函数、解三角形.DOCX,2026年新高考资料,.docx,953675,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第四章　三角函数、解三角形/第1节　任意角、弧度制和三角函数的概念.docx,2026年新高考资料,.docx,1692816,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第四章　三角函数、解三角形/第2节　同角三角函数的基本关系及诱导公式.docx,2026年新高考资料,.docx,1031123,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第四章　三角函数、解三角形/第3节　和、差、倍角的正弦、余弦和正切公式.docx,2026年新高考资料,.docx,1053022,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第四章　三角函数、解三角形/第4节　简单的三角恒等变换.docx,2026年新高考资料,.docx,1002317,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第四章　三角函数、解三角形/第5节　三角函数的图象与性质.DOCX,2026年新高考资料,.docx,1062357,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第四章　三角函数、解三角形/第6节　函数y＝Asin(ωx＋φ)的图象及应用.docx,2026年新高考资料,.docx,1269986,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第四章　三角函数、解三角形/第7节　三角函数中的参数范围问题.docx,2026年新高考资料,.docx,970184,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第四章　三角函数、解三角形/第8节　正弦定理和余弦定理及其应用/第一课时　正弦定理和余弦定理.docx,2026年新高考资料,.docx,1068827,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第四章　三角函数、解三角形/第8节　正弦定理和余弦定理及其应用/第三课时　解三角形的综合应用.docx,2026年新高考资料,.docx,1024979,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第四章　三角函数、解三角形/第8节　正弦定理和余弦定理及其应用/第二课时　三角形高线、中线、角平分线的计算.docx,2026年新高考资料,.docx,1078995,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/Word版题库/第四章　三角函数、解三角形/第9节　三角函数模型及解三角形的实际应用.docx,2026年新高考资料,.docx,1555351,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/(基础)一轮复习96练目录.docx,2026年新高考资料,.docx,919131,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第一章 §1.1　集　合.docx,2026年新高考资料,.docx,1148688,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第一章 §1.2　常用逻辑用语.docx,2026年新高考资料,.docx,1003703,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第一章 §1.3　等式性质与不等式性质.docx,2026年新高考资料,.docx,1000160,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第一章 §1.4　基本不等式.docx,2026年新高考资料,.docx,1000477,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第一章 §1.5　基本不等式的综合应用.docx,2026年新高考资料,.docx,1002709,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第一章 §1.6　一元二次方程、不等式.docx,2026年新高考资料,.docx,1065643,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第一章 必刷小题1　集合、常用逻辑用语、不等式.docx,2026年新高考资料,.docx,935309,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第七章 §7.1　基本立体图形、简单几何体的表面积与体积.docx,2026年新高考资料,.docx,3263557,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第七章 §7.2　球的切、接问题.docx,2026年新高考资料,.docx,1895665,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第七章 §7.3　空间点、直线、平面之间的位置关系.docx,2026年新高考资料,.docx,3066014,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第七章 §7.4　空间直线、平面的平行.docx,2026年新高考资料,.docx,2919063,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第七章 §7.5　空间直线、平面的垂直.docx,2026年新高考资料,.docx,2879192,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第七章 §7.6　空间向量的概念与运算.docx,2026年新高考资料,.docx,2042272,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第七章 §7.7　向量法求空间角(一).docx,2026年新高考资料,.docx,2237190,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第七章 §7.8　向量法求空间角(二).docx,2026年新高考资料,.docx,1870083,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第七章 §7.9　空间距离及立体几何中的探索性问题.docx,2026年新高考资料,.docx,2042295,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第七章 必刷大题14　空间向量与立体几何.docx,2026年新高考资料,.docx,1580205,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第七章 必刷小题13　立体几何.docx,2026年新高考资料,.docx,2460477,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第三章 §3.1　导数的概念及其意义、导数的运算.docx,2026年新高考资料,.docx,14286881,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第三章 §3.2　导数与函数的单调性(一).docx,2026年新高考资料,.docx,1454010,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第三章 §3.3　导数与函数的单调性(二).docx,2026年新高考资料,.docx,1005421,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第三章 §3.4　导数与函数的极值.docx,2026年新高考资料,.docx,1391659,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第三章 §3.5　导数与函数的最值.docx,2026年新高考资料,.docx,1270181,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第三章 §3.6　函数中的构造问题.docx,2026年新高考资料,.docx,1000273,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第三章 §3.7　导数的综合应用.docx,2026年新高考资料,.docx,992147,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第三章 必刷大题6　导数的综合问题.docx,2026年新高考资料,.docx,920114,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第三章 必刷小题5　导数及其应用.docx,2026年新高考资料,.docx,1244492,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第九章 §9.1　随机抽样、统计图表.docx,2026年新高考资料,.docx,5880603,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第九章 §9.2　用样本估计总体.docx,2026年新高考资料,.docx,1674894,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第九章 §9.3　一元线性回归模型及其应用.docx,2026年新高考资料,.docx,1394466,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第九章 §9.4　列联表与独立性检验.docx,2026年新高考资料,.docx,1401921,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第九章 必刷大题18　统计与统计分析.docx,2026年新高考资料,.docx,1148171,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第二章 §2.10　函数的图象.docx,2026年新高考资料,.docx,2313583,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第二章 §2.11　函数的零点与方程的解.docx,2026年新高考资料,.docx,1426419,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第二章 §2.12　函数模型的应用.docx,2026年新高考资料,.docx,1283681,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第二章 §2.1　函数的概念及其表示.docx,2026年新高考资料,.docx,1880755,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第二章 §2.2　函数的单调性与最值.docx,2026年新高考资料,.docx,1098533,yes,,,
2026年新高考资料/一轮复习/2026年大一轮复习讲义数学课件讲义练习/基础版/一轮复习96练/第二章 §2.3　函数的奇偶性.docx,2026年新高考资料,.docx,1068523,yes,,,
