subject,material_slug,node_slug,node_name,confidence,evidence,slice
BIOLOGY,bio-fj-32-birth-death-rate,种群的数量特征,种群的数量特征,high,材料讲出生率、死亡率与迁入迁出率是决定种群大小和种群密度的因素；属种群数量特征一节,slice_04
BIOLOGY,bio-fj-32-density-dependent-factors,密度制约因素与非密度制约因素,密度制约因素与非密度制约因素,high,材料对比密度制约因素（捕食寄生竞争）与非密度制约因素（气温干旱火灾地震）；与节点同名,slice_05
BIOLOGY,bio-fj-32-j-curve-conditions,种群数量的变化,种群数量的变化,high,材料讲J形增长的理想条件、λ倍增长与入侵初期实例；是种群数量变化一节中J形增长的要点,slice_06
BIOLOGY,bio-fj-32-j-curve-math-model,种群数量的变化,种群数量的变化,high,材料是J形增长数学模型Nt=N0·λ^t与λ的含义及增长率；属建立数学模型研究种群数量变化,slice_07
BIOLOGY,bio-fj-32-j-shaped-curve,种群数量的变化,种群数量的变化,high,材料讲J形增长的理想条件与Nt=N0·λ^t模型；该节点已含J形增长曲线判读材料,slice_08
BIOLOGY,bio-fj-32-locust-pheromone-prevention,信息传递,信息传递,medium,材料讲蝗虫集群信息素使散居型转群居并据此设计拮抗剂防治；属于化学信息在害虫防治中的应用,slice_09
BIOLOGY,bio-fj-32-s-shaped-curve,种群数量的变化,种群数量的变化,high,材料讲资源有限时S形增长的成因、K值定义与增长速率在K/2最大；属种群数量的变化,slice_10
BIOLOGY,bio-fj-33-competition-examples,群落的结构,群落的结构,high,材料讲种间竞争的实例与本质；同节点已绑『群落的物种组成与种间关系』属同一考点,slice_11
BIOLOGY,bio-fj-33-dominant-species-concept,群落的结构,群落的结构,high,材料界定优势种是对其他物种影响大的物种且常见而影响不大者不算；该节点明确涉及优势种的判断依据,slice_12
BIOLOGY,bio-fj-33-ecotone-edge-effect,群落的结构,群落的结构,medium,材料讲生态交错区与边缘效应的成因；属群落水平结构相关考点,slice_13
BIOLOGY,bio-fj-33-mutualism-protocooperation,群落的结构,群落的结构,high,材料辨析原始合作与互利共生；节点别名即「互利共生与原始合作的辨析」与「种间关系主要有原始合作（互惠）」,slice_14
BIOLOGY,bio-fj-33-parasitism-vs-predation-examples,群落的结构,群落的结构,high,材料辨析寄生（蚊子与人及蝉与树）与捕食（蝗虫与蚕）的实例；属群落中种间关系内容,slice_15
BIOLOGY,bio-fj-33-predation-parasitism-competition,群落的结构,群落的结构,high,材料辨析捕食、寄生与种间竞争三种种间关系；种间关系是群落的结构中的核心内容,slice_16
BIOLOGY,bio-fj-33-primary-succession-stages,群落的演替,群落的演替,high,材料梳理裸岩初生演替的地衣到苔藓到草本到灌木到乔木五阶段顺序,slice_17
BIOLOGY,bio-fj-33-secondary-succession-examples,群落的演替,群落的演替,medium,材料列举火灾草原 过量砍伐森林 弃耕农田等次生演替实例；与节点内「初生演替与次生演替的判断」同类,slice_18
BIOLOGY,bio-fj-33-soil-animal-richness-experiment,研究土壤中小动物类群的丰富度,研究土壤中小动物类群的丰富度,high,材料讲土壤小动物丰富度的取样器取样与记名计算法统计；节点名完全对应,slice_19
BIOLOGY,bio-fj-33-symbiosis-vs-protocooperation-detail,群落的结构,群落的结构,high,材料辨析互利共生（地衣、根瘤菌）与原始合作（海葵与寄居蟹）的实例；该节点别名即「互利共生与原始合作的辨析」,slice_20
BIOLOGY,bio-fj-33-vertical-layering-animals-reason,群落的结构,群落的结构,high,材料讲动物垂直分层由植物分层提供的食物与栖息空间决定；属群落的垂直结构（节点材料含「群落的垂直结构」「水生植物分层」）,slice_21
BIOLOGY,bio-fj-33-vertical-layering-plants-reason,群落的结构,群落的结构,high,材料讲植物垂直分层与对光的利用；该节点即群落的垂直结构（分层现象）且别名含「森林群落的分层现象」,slice_22
BIOLOGY,bio-formula-glucose-accumulation,辨析真正光合速率-净光合速率和呼吸速率,辨析真正光合速率、净光合速率和呼吸速率,high,材料给葡萄糖积累量（净生产量）等于光合实际合成量减呼吸消耗量；正是真正光合净光合与呼吸速率三者关系的辨析,slice_23
BIOLOGY,bio-fx-age-structure-three-types,种群的数量特征,种群的数量特征,high,材料讲年龄组成的增长型稳定型衰退型及对未来种群密度的预测；属种群数量特征之一,slice_24
BIOLOGY,bio-fx-assimilation-fates,能量流动,能量流动,high,材料讲某营养级同化量的四个去向（呼吸散失流向下一营养级流向分解者未被利用）；该节点别名含「同化量一来二去」,slice_25
BIOLOGY,bio-fx-autoclave-notes,无菌技术,无菌技术,high,材料讲高压蒸汽灭菌锅排气冷空气、压力降零后开盖、对称旋紧螺栓等操作要点；属无菌技术中的灭菌操作,slice_26
BIOLOGY,bio-fx-bacteria-role-judgment,生态系统的结构,生态系统的结构,high,材料讲硝化细菌是生产者、寄生细菌是消费者、腐生细菌与蚯蚓蜣螂是分解者；正是该节点的成分归属易混易错,slice_27
BIOLOGY,bio-fx-brdu-staining-method,dna的复制,DNA的复制,high,材料讲BrdU掺入后第二次分裂中期染色单体深浅色差以追踪复制并验证半保留复制；该节点别名含「染色体标记问题的有丝分裂模型」与「半保留复制的假说与实验证据」,slice_28
BIOLOGY,bio-fx-counting-formula,微生物的培养,微生物的培养,medium,材料讲稀释涂布平板法活菌计数公式与只统计30-300菌落平板并设对照；属微生物培养中的计数与数据处理,slice_29
BIOLOGY,bio-fx-disinfection-methods,无菌技术,无菌技术,high,材料讲煮沸巴氏化学药剂紫外线等消毒方法与对象；节点已收「无菌技术（消毒与灭菌）」与「无菌技术的四项要点」,slice_30
BIOLOGY,bio-fx-double-enzyme-cloning,限制酶,限制酶,high,材料讲双酶切防自身环化与反向连接；该节点边界写明双酶切可提高连接的方向性,slice_01
BIOLOGY,bio-fx-electrophoresis-gene-location,分子标记与基因定位流程,分子标记与基因定位流程,medium,材料讲SSR标记与目的基因连锁并经PCR扩增电泳带型判断基因是否位于某染色体；属分子标记基因定位流程,slice_02
BIOLOGY,bio-fx-exp-control-types,对照实验的分析方法,对照实验的分析方法,high,材料讲空白自身条件相互四类对照方法；节点别名含四类对照实验的区分,slice_03
BIOLOGY,bio-fx-exp-design-procedure,探究动植物生命活动调节实验的思路与方法,探究动植物生命活动调节实验的思路与方法,medium,材料给出实验设计六步程序（明确目的到得出结论）；出自同名讲义并服务该类实验设计题的构思与作答,slice_04
BIOLOGY,bio-fx-exp-evaluation,对照实验的分析方法,对照实验的分析方法,low,材料给出实验方案评价四角度（对照、变量、重复、检测）；节点表无专门的实验方案评价节点；只能取最接近的对照实验分析,slice_05
BIOLOGY,bio-fx-exp-parallel-repetition,生物学实验技术与方法,生物学实验技术与方法,low,材料讲实验设计平行重复原则（足够数量、取平均、随机均分）；节点表无重复原则专节点；只能取最泛的实验技术与方法,slice_06
BIOLOGY,bio-fx-exp-single-variable,对照实验的分析方法,对照实验的分析方法,medium,材料讲实验设计的单一变量原则（无关变量相同且适宜并与等量原则统一）；属实验设计的基本原则与对照实验,slice_07
BIOLOGY,bio-fx-fusion-inheritance,分离定律,分离定律,medium,材料讲融合遗传被颗粒性遗传否定；出处为分离定律微专题；结论落点是按分离定律传递,slice_08
BIOLOGY,bio-fx-gene-presence-detect-methods,目的基因的检测与鉴定,目的基因的检测与鉴定,medium,材料归纳检测目的基因有无的方法（个体水平测交自交与分子水平PCR、核酸分子杂交、基因测序）；服务检测目的基因这一考点,slice_09
BIOLOGY,bio-fx-greenhouse-effect,物质循环,物质循环,medium,材料讲温室效应由化石燃料燃烧与植被破坏引起并给出减排增汇措施；属碳循环失衡的物质循环应用,slice_10
BIOLOGY,bio-fx-homo-hetero-identify,纯合子与杂合子的判断,纯合子与杂合子的判断,high,材料给动物测交与植物自交等纯合子杂合子鉴定方案；与该节点别名『纯合子与杂合子的三种鉴定方法』一致,slice_11
BIOLOGY,bio-fx-hormone-research-methods,探究动植物生命活动调节实验的思路与方法,探究动植物生命活动调节实验的思路与方法,high,材料归纳饲喂摘除注射阉割移植等方法验证激素生理功能；与该节点「用切除注射阉割移植验证激素功能」的范围一致,slice_12
BIOLOGY,bio-fx-hypothalamus-pituitary-control,下丘脑的功能,下丘脑的功能,medium,材料用阻断血液联系的减法原理实验证明垂体活动受下丘脑控制；服务下丘脑对垂体的调控,slice_13
BIOLOGY,bio-fx-influenza-variation-cause,病毒,病毒,high,材料讲流感病毒为单链RNA病毒结构不稳定故易变异并与T2噬菌体比较；节点已收录「病毒繁殖过程与可遗传变异来源」,slice_14
BIOLOGY,bio-fx-inverse-pcr,pcr技术,PCR技术,high,材料讲反向PCR三步原理（酶切与环化与反向引物扩增）以扩增已知序列两侧未知序列；属PCR技术变式,slice_15
BIOLOGY,bio-fx-j-curve-growth,种群数量的变化,种群数量的变化,high,材料讲J形增长的条件、增长率不变与Nt=N0λ^t模型；即种群数量变化中的J形增长模型,slice_16
BIOLOGY,bio-fx-judge-aba-ga-ratio,其他植物激素,其他植物激素,high,材料讲脱落酸与赤霉素的比例影响黄瓜雌雄花分化；该节点已收录脱落酸与赤霉素相互作用条目,slice_17
BIOLOGY,bio-fx-judge-adh-release,水和无机盐平衡的调节,水和无机盐平衡的调节,medium,材料辨析抗利尿激素的分泌部位与释放部位并涉及其促进肾小管集合管重吸收水；同系列易错材料「血钠升高时醛固酮分泌减少」亦归此节点,slice_18
BIOLOGY,bio-fx-judge-aldosterone-sodium,水和无机盐平衡的调节,水和无机盐平衡的调节,high,材料讲血钠升高时醛固酮分泌减少以调节Na+重吸收；属水盐平衡调节,slice_19
BIOLOGY,bio-fx-judge-heat-production-balance,体温调节,体温调节,high,材料强调体温恒定时产热量等于散热量、寒冷环境中两者同增仍相等；属体温调节的产热与散热关系判断,slice_20
BIOLOGY,bio-fx-judge-hormone-transport,激素调节的特点,激素调节的特点,high,材料讲激素随体液运输到全身而非定向运输且只作用于靶细胞；同主题「激素分泌与运输的三个易错点」材料已绑该节点,slice_21
BIOLOGY,bio-fx-judge-organ-transplant-hla,免疫学的应用,免疫学的应用,high,材料讲器官移植只要求主要HLA一半以上相同且移植后需用免疫抑制剂；该节点边界原文即「供者和受者的主要HLA一半以上相同」,slice_22
BIOLOGY,bio-fx-judge-synapse-signal,突触,突触,medium,材料辨析突触前膜的电信号到化学信号与突触后膜的化学信号到电信号转换；服务突触处兴奋传递这一考点,slice_23
BIOLOGY,bio-fx-k-value-fluctuation,k值,K值,high,材料讲K值定义及环境条件改变使K值变化；与该节点一致,slice_24
BIOLOGY,bio-fx-lactobacillus-characters,传统发酵技术,传统发酵技术,high,材料讲乳酸菌厌氧原核与乳酸发酵并联系泡菜亚硝酸盐；该节点边界即利用厌氧乳酸菌的传统发酵且已含泡菜亚硝酸盐别名,slice_25
BIOLOGY,bio-fx-mcq-basic-three-steps,基础类选择题的选项设置陷阱,基础类选择题的选项设置陷阱,medium,材料给出基础知识型选择题的定位、辨析、验证三步解法；其细节辨析环节即选项陷阱识别,slice_26
BIOLOGY,bio-fx-megaprimer-pcr,pcr技术,PCR技术,high,材料讲大引物PCR用三条引物两轮扩增实现定点突变；该节点已收录重叠延伸PCR定点突变与引物设计类条目,slice_27
BIOLOGY,bio-fx-mismatch-repair,核苷酸,核苷酸,high,材料讲DNA错配修复的甲基化识别切除填补连接五阶段；该节点边界明确「延伸包括DNA损伤的重要修复机制」且转录偶联修复材料同绑此节点,slice_28
BIOLOGY,bio-fx-monosome-trisome-location,基因位置的判断方法,基因位置的判断方法,high,材料讲用单体三体缺体杂交测交把基因定位到某条染色体；该节点别名即三体定位法判断基因所在染色体,slice_29
BIOLOGY,bio-fx-nitrogen-cycle,物质循环,物质循环,high,材料讲氮循环的固氮氨化硝化反硝化四个环节与对应微生物类群；节点已收「磷循环的特点与限制因素」同类元素循环材料,slice_30
BIOLOGY,bio-fx-nucleo-cytoplasmic-sterility,核质互作雄性不育与三系法育种,核质互作雄性不育与三系法育种,high,材料与节点同名同样讲核质互作不育与三系配套制种,slice_01
BIOLOGY,bio-fx-osmosis-dynamic-equilibrium,渗透作用,渗透作用,high,材料讲漏斗液面稳定时水分子仍双向跨膜且单位时间速率相等；即该节点的渗透平衡是动态平衡,slice_02
BIOLOGY,bio-fx-overlap-extension-pcr,pcr技术,PCR技术,high,材料讲重叠延伸PCR四条引物扩增与定点突变；节点别名含重叠延伸PCR实现定点突变,slice_03
BIOLOGY,bio-fx-photoinhibition-defense,光系统与电子传递链,光系统与电子传递链,medium,材料讲强光下PSⅡ受破坏、电子传递受阻的光抑制机理及减少光吸收、热耗散、光呼吸等防御,slice_04
BIOLOGY,bio-fx-primary-succession-stages,群落的演替,群落的演替,high,材料梳理裸岩初生演替的地衣到苔藓到草本到灌木到森林阶段顺序,slice_05
