subject,pdf_rel,page,span,status,page_kind,plan,chars,formulas,figs,numbered,uncertainties,truncated,items_min,verdict,gate,note
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,142,0141_0154,done,叙述,审计-轻,2904,67,0,12,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,143,0141_0154,done,表格式,审计-全,2714,48,1,21,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,144,0141_0154,done,叙述,审计-轻,2540,41,1,7,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,145,0141_0154,done,表格式,审计-全,1810,38,2,9,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,146,0141_0154,done,叙述,审计-轻,2857,52,0,15,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,147,0141_0154,done,叙述,审计-轻,2517,38,0,20,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,148,0141_0154,done,叙述,审计-轻,2518,39,0,5,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,149,0141_0154,done,公式密排,审计-全,2322,85,3,7,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,150,0141_0154,done,公式密排,审计-全,2545,90,1,10,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,151,0141_0154,done,公式密排,审计-全,2543,86,2,10,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,152,0141_0154,done,公式密排,审计-全,2495,72,1,5,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,153,0141_0154,done,公式密排,审计-全,2619,72,1,13,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,154,0141_0154,done,公式密排,审计-全,2159,60,0,23,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,155,0155_0168,done,公式密排,审计-全,2825,72,1,5,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,156,0155_0168,done,公式密排,审计-全,3136,88,1,5,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,157,0155_0168,done,公式密排,审计-全,2550,72,0,6,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,158,0155_0168,done,表格式,审计-全,2599,63,1,4,0,,23,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,159,0155_0168,done,公式密排,审计-全,2490,78,1,12,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,160,0155_0168,done,图密集,审计-全,2515,55,3,2,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,161,0155_0168,done,公式密排,审计-全,2570,67,0,7,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,162,0155_0168,done,公式密排,重转-全协议,2300,69,1,25,0,,,ACCEPT,fail,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,163,0155_0168,done,图密集,审计-全,3981,83,4,14,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,164,0155_0168,done,叙述,审计-轻,3461,70,2,15,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,165,0155_0168,done,叙述,审计-轻,3115,69,1,19,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,166,0155_0168,done,叙述,审计-轻,2758,59,0,8,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,167,0155_0168,done,叙述,审计-轻,2745,37,0,16,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,168,0155_0168,done,叙述,审计-轻,2567,40,0,25,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,169,0169_0182,done,表格式,审计-全,3301,36,0,8,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,170,0169_0182,done,叙述,审计-轻,2544,30,0,19,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,171,0169_0182,done,叙述,审计-轻,2311,32,0,7,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,172,0169_0182,done,公式密排,审计-全,2543,97,3,12,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,173,0169_0182,done,公式密排,审计-全,2539,75,1,3,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,174,0169_0182,done,公式密排,审计-全,2628,97,1,7,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,175,0169_0182,done,公式密排,审计-全,1836,55,1,10,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,176,0169_0182,done,公式密排,审计-全,2784,89,2,0,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,177,0169_0182,done,公式密排,审计-全,2131,54,1,0,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,178,0169_0182,done,公式密排,审计-全,1821,50,1,7,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,179,0169_0182,done,叙述,审计-轻,2108,21,2,7,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,180,0169_0182,done,公式密排,审计-全,2133,64,1,3,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,181,0169_0182,done,公式密排,审计-全,1997,65,4,28,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,182,0169_0182,done,公式密排,审计-全,1579,42,4,13,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,183,0183_0196,done,表格式,审计-全,1162,0,2,31,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,184,0183_0196,done,表格式,审计-全,1076,0,1,24,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,185,0183_0196,done,表格式,审计-全,1573,0,3,11,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,186,0183_0196,done,表格式,审计-全,1113,0,1,12,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,187,0183_0196,done,表格式,重转-全协议,1265,0,4,19,0,,17,RETRANSCRIBE,fail,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,188,0183_0196,done,表格式,重转-全协议,1162,0,2,13,0,,19,RETRANSCRIBE,fail,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,189,0183_0196,done,表格式,重转-全协议,1425,0,1,14,0,,21,RETRANSCRIBE,fail,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,190,0183_0196,done,表格式,审计-全,1338,0,1,19,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,191,0183_0196,done,表格式,审计-全,1582,0,3,19,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,192,0183_0196,done,表格式,审计-全,1285,0,0,9,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,193,0183_0196,done,表格式,重转-全协议,1606,0,3,4,0,,17,RETRANSCRIBE,fail,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,194,0183_0196,done,表格式,审计-全,1521,0,3,24,0,,22,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,195,0183_0196,done,叙述,重转-全协议,1612,0,2,20,0,,13,RETRANSCRIBE,fail,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,196,0183_0196,done,图密集,审计-全,1436,0,4,8,0,,16,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,197,0197_0210,done,表格式,审计-全,3075,63,1,3,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,198,0197_0210,done,叙述,审计-轻,3762,73,2,6,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,199,0197_0210,done,公式密排,审计-全,2848,79,2,6,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,200,0197_0210,done,表格式,审计-全,3924,83,2,5,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,201,0197_0210,done,公式密排,审计-全,2399,74,2,8,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,202,0197_0210,done,表格式,审计-全,2688,67,0,3,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,203,0197_0210,done,公式密排,审计-全,4391,121,3,7,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,204,0197_0210,done,表格式,审计-全,3455,37,2,9,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,205,0197_0210,done,公式密排,审计-全,2752,86,3,10,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,206,0197_0210,done,公式密排,审计-全,3336,91,5,8,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,207,0197_0210,done,公式密排,审计-全,2372,64,7,46,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,208,0197_0210,done,公式密排,审计-全,1630,65,4,14,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,209,0197_0210,done,表格式,审计-全,3692,84,3,12,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,210,0197_0210,done,表格式,审计-全,3434,69,3,4,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,211,0211_0224,done,表格式,审计-全,1681,0,5,11,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,212,0211_0224,done,叙述,审计-轻,1699,0,2,9,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,213,0211_0224,done,表格式,审计-全,1743,0,1,10,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,214,0211_0224,done,叙述,审计-轻,1420,0,0,23,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,215,0211_0224,done,表格式,审计-全,1738,0,0,13,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,216,0211_0224,done,叙述,审计-轻,1743,0,1,14,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,217,0211_0224,done,叙述,审计-轻,1464,0,2,18,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,218,0211_0224,done,叙述,审计-轻,1612,0,2,6,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,219,0211_0224,done,叙述,审计-轻,1508,0,1,18,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,220,0211_0224,done,叙述,审计-轻,1517,0,0,15,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,221,0211_0224,done,表格式,审计-全,1637,0,5,2,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,222,0211_0224,done,表格式,审计-全,1943,0,3,7,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,223,0211_0224,done,叙述,审计-轻,1699,0,2,4,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,224,0211_0224,done,图密集,审计-全,1373,0,4,14,0,,,ACCEPT,pass,
